Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
Q9BZG1	1	Ras-related protein Rab-34	RAB34	1	1	5.8	259	6.8972	714440	1	1169	1521
Q9BZZ5	4	Apoptosis inhibitor 5	API5	1	4	12.8	524	25.339	3995500	4	1170	742
Q9C002	1	Normal mucosa of esophagus-specific gene 1 protein	NMES1	1	1	22.9	83	7.8158	1608100	1	1171	3662
Q9C0C9	2	E2/E3 hybrid ubiquitin-protein ligase UBE2O	UBE2O	1	2	3.6	1292	13.26	1936800	2	1172	2133
Q9GZS3	2	WD repeat-containing protein 61;WD repeat-containing protein 61, N-terminally processed	WDR61	1	2	13.4	305	12.885	577650	2	1173	1831
Q9GZT3	3	SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP	1	3	35.8	109	19.417	4254600	2	1174	2338
Q9GZY8	2	Mitochondrial fission factor	MFF	1	2	12.0	342	11.953	1560600	2	1175	3215
Q9GZZ1	1	N-alpha-acetyltransferase 50	NAA50	1	1	5.9	169	5.8633	432300	1	1176	1075
Q9H074	4	Polyadenylate-binding protein-interacting protein 1	PAIP1	1	4	8.1	479	26.529	2409400	4	1177	93
Q9H0A0	1	N-acetyltransferase 10	NAT10	1	1	1.3	1025	6.3522	869400	1	1178	1257
Q9H0D6	1	5-3 exoribonuclease 2	XRN2	1	1	1.6	950	6.5208	767970	1	1179	6477
Q9H0R8	1	Gamma-aminobutyric acid receptor-associated protein-like 1	GABARAPL1	1	1	6.0	117	5.702	0	1	1180	6194
Q9H0S4	2	Probable ATP-dependent RNA helicase DDX47	DDX47	1	2	6.6	455	12.338	1188700	2	1181	2309
Q9H0U4	5	Ras-related protein Rab-1B	RAB1B	1	5	10.4	201	37.68	10815000	5	1182	1276
Q9H223	1	EH domain-containing protein 4	EHD4	1	1	1.8	541	8.0728	802810	1	1183	3852
Q9H299	1	SH3 domain-binding glutamic acid-rich-like protein 3	SH3BGRL3	1	1	16.1	93	8.861	1210100	1	1184	3128
Q9H3K6	3	BolA-like protein 2	BOLA2	1	3	51.2	86	18.69	5292700	4	1185	886
Q9H3N1	7	Thioredoxin-related transmembrane protein 1	TMX1	1	7	25.0	280	43.205	9388300	8	1186	791
Q9H3U1	1	Protein unc-45 homolog A	UNC45A	1	1	1.6	944	6.7912	664380	1	1187	3792
Q9H4A4	4	Aminopeptidase B	RNPEP	1	4	7.2	650	24.316	2406000	4	1188	159
Q9H4M9	7;3;1	EH domain-containing protein 1	EHD1	3	7	18.9	534;535;543	43.515	4019400	6	1189	874
Q9H6R4	2	Nucleolar protein 6	NOL6	1	2	2.4	1146	12.43	1541400	2	1190	1605
Q9H6T3	1	RNA polymerase II-associated protein 3	RPAP3	1	1	1.8	665	6.4464	860930	1	1191	1407
Q9H773	2	dCTP pyrophosphatase 1	DCTPP1	1	2	11.2	170	11.494	848330	2	1192	1099
Q9H910	2	Hematological and neurological expressed 1-like protein	HN1L	1	2	14.7	190	11.956	1206300	2	1193	2463
Q9H9B4	2	Sideroflexin-1	SFXN1	1	2	7.1	322	14.468	1339100	2	1194	4406
Q9UL18	1;1;1;1	Protein argonaute-1;Protein argonaute-2;Protein argonaute-3;Protein argonaute-4	AGO1;AGO2;AGO3;AGO4	4	1	0.9	857;859;860;861	6.7642	468130	1	1195	1470
Q9H9P8	3	L-2-hydroxyglutarate dehydrogenase, mitochondrial	L2HGDH	1	3	7.6	463	24.89	2028100	3	1196	1832
Q9HAV4	2	Exportin-5	XPO5	1	2	2.7	1204	13.105	1223200	2	1197	988
Q9HAV7	3	GrpE protein homolog 1, mitochondrial	GRPEL1	1	3	14.3	217	20.247	1621900	3	1198	280
Q9HB71	6	Calcyclin-binding protein	CACYBP	1	6	44.7	228	36.587	10120000	7	1199	133
Q9HC38	1	Glyoxalase domain-containing protein 4	GLOD4	1	1	3.2	313	5.838	375040	1	1200	6277
Q9HD45	2	Transmembrane 9 superfamily member 3	TM9SF3	1	2	6.1	589	12.281	910700	2	1201	5097
Q9NNW7	1	Thioredoxin reductase 2, mitochondrial	TXNRD2	1	1	2.9	524	6.5608	570310	1	1202	1231
Q9NPA0	1	ER membrane protein complex subunit 7	EMC7	1	1	10.3	242	7.6293	775950	1	1203	5404
Q9NPD8	1	Ubiquitin-conjugating enzyme E2 T	UBE2T	1	1	4.1	197	6.0686	462530	1	1204	3548
Q9NQC3	3	Reticulon-4	RTN4	1	3	3.4	1192	18.309	4574900	3	1205	2415
Q9NQG5	2;1	Regulation of nuclear pre-mRNA domain-containing protein 1B;Regulation of nuclear pre-mRNA domain-containing protein 1A	RPRD1B;RPRD1A	2	2	9.2	326;312	14.06	1778300	2	1206	1283
Q9NQW7	2	Xaa-Pro aminopeptidase 1	XPNPEP1	1	2	3.2	623	11.657	1065200	2	1207	2863
Q9NR30	7	Nucleolar RNA helicase 2	DDX21	1	7	11.9	783	45.242	5259100	6	1208	57
Q9NR31	3	GTP-binding protein SAR1a	SAR1A	1	3	16.2	198	21.52	5277300	3	1209	1358
Q9NR45	4	Sialic acid synthase	NANS	1	4	20.9	359	26.558	6250200	4	1210	2458
Q9NR56	1	Muscleblind-like protein 1	MBNL1	1	1	5.4	388	6.0733	591100	1	1211	4927
Q9NRN7	1	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	AASDHPPT	1	1	2.6	309	5.8734	561520	1	1212	147
Q9NRP0	1	Oligosaccharyltransferase complex subunit OSTC	OSTC	1	1	8.1	149	10.828	1035900	1	1213	6201
Q9NRR5	1	Ubiquilin-4	UBQLN4	1	1	2.2	601	7.4356	1376500	1	1214	369
Q9NRX4	1	14 kDa phosphohistidine phosphatase	PHPT1	1	1	8.8	125	5.793	748170	1	1215	6390
Q9NS69	1	Mitochondrial import receptor subunit TOM22 homolog	TOMM22	1	1	7.7	142	6.9362	632580	1	1216	4155
Q9NSD9	7	Phenylalanine--tRNA ligase beta subunit	FARSB	1	7	14.6	589	47.603	5167000	6	1217	387
Q9NSE4	3	Isoleucine--tRNA ligase, mitochondrial	IARS2	1	3	3.8	1012	20.752	1764500	3	1218	1497
Q9NTK5	2	Obg-like ATPase 1	OLA1	1	2	7.8	396	21.74	3126800	3	1219	156
Q9NUQ9	3	Protein FAM49B	FAM49B	1	3	10.8	324	21.009	1754500	3	1220	715
Q9NUU7	1;1	ATP-dependent RNA helicase DDX19A;ATP-dependent RNA helicase DDX19B	DDX19A;DDX19B	2	1	4.6	478;479	7.6514	1172000	1	1221	5962
Q9NVP1	1	ATP-dependent RNA helicase DDX18	DDX18	1	1	2.4	670	6.2623	1631500	2	1222	2218
Q9NX40	1	OCIA domain-containing protein 1	OCIAD1	1	1	4.1	245	6.1268	688250	1	1223	1590
Q9NX55	2	Huntingtin-interacting protein K	HYPK	1	2	24.8	121	12.397	1771200	2	1224	1331
Q9NX58	2	Cell growth-regulating nucleolar protein	LYAR	1	2	6.6	379	16.236	2732700	2	1225	1466
Q9NX63	1	MICOS complex subunit MIC19	CHCHD3	1	1	4.8	227	6.6277	477330	1	1226	5773
Q9NY12	1	H/ACA ribonucleoprotein complex subunit 1	GAR1	1	1	8.3	217	6.6514	1162500	1	1227	6335
Q9NYU2	3	UDP-glucose:glycoprotein glucosyltransferase 1	UGGT1	1	3	5.0	1555	19.847	3142400	3	1228	626
Q9NZ01	2	Very-long-chain enoyl-CoA reductase	TECR	1	2	7.1	308	13.427	2446200	2	1229	2760
Q9NZL4	1	Hsp70-binding protein 1	HSPBP1	1	1	3.1	359	5.6478	446960	1	1230	1537
Q9NZM1	35;1	Myoferlin	MYOF	2	35	23.0	2061;2080	235.05	34775000	36	1231	69
Q9P035	4	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	HACD3	1	4	18.8	362	22.854	3451700	4	1232	2092
Q9P0V9	1	Septin-10	SEPT10	1	1	2.4	454	8.7328	768950	1	1233	3712
Q9P107	1	GEM-interacting protein	GMIP	1	1	1.5	970	5.6476	618940	1	1234	4687
Q9P1F3	1	Costars family protein ABRACL	ABRACL	1	1	19.8	81	7.6375	1993300	1	1235	4247
Q9P258	2	Protein RCC2	RCC2	1	2	2.7	522	11.393	1316900	2	1236	3550
Q9P287	2	BRCA2 and CDKN1A-interacting protein	BCCIP	1	2	12.4	314	11.233	1927400	2	1237	463
Q9P2J5	15	Leucine--tRNA ligase, cytoplasmic	LARS	1	15	17.3	1176	99.923	19287000	15	1238	1663
Q9UBB9	1	Tuftelin-interacting protein 11	TFIP11	1	1	1.4	837	5.6998	166060	0	1239	4645
Q9UBI6	1	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	GNG12	1	1	22.2	72	6.6985	902770	1	1240	4988
Q9UBQ5	2	Eukaryotic translation initiation factor 3 subunit K	EIF3K	1	2	11.5	218	11.155	2123700	0	1241	379
Q9UBQ7	1	Glyoxylate reductase/hydroxypyruvate reductase	GRHPR	1	1	7.3	328	5.6493	901770	1	1242	2764
Q9UBS4	1	DnaJ homolog subfamily B member 11	DNAJB11	1	1	3.1	358	9.5296	462930	1	1243	5562
Q9UBT2	2	SUMO-activating enzyme subunit 2	UBA2	1	2	4.7	640	12.731	1646000	2	1244	418
Q9UDY2	1	Tight junction protein ZO-2	TJP2	1	1	1.0	1190	8.1071	1364900	1	1245	1210
Q9UFN0	1	Protein NipSnap homolog 3A	NIPSNAP3A	1	1	4.0	247	6.1063	531110	1	1246	4893
Q9UG63	1	ATP-binding cassette sub-family F member 2	ABCF2	1	1	1.6	623	5.8314	437130	1	1247	1621
Q9UGI8	1	Testin	TES	1	1	2.4	421	7.0733	767420	1	1248	663
Q9UGT4	2	Sushi domain-containing protein 2	SUSD2	1	2	4.3	822	14.524	1844200	2	1249	1090
Q9UGV2	1	Protein NDRG3	NDRG3	1	1	5.9	375	7.1958	679420	1	1250	1721
Q9UHB9	3	Signal recognition particle subunit SRP68	SRP68	1	3	6.5	627	18.092	1820100	3	1251	2895
Q9UHD1	2	Cysteine and histidine-rich domain-containing protein 1	CHORDC1	1	2	13.3	332	11.515	1712400	2	1252	5759
Q9UHD8	3	Septin-9	SEPT9	1	3	6.0	586	18.621	2108600	3	1253	6197
Q9UHD9	1	Ubiquilin-2	UBQLN2	1	1	2.1	624	6.7719	866690	1	1254	1403
Q9UHL4	1	Dipeptidyl peptidase 2	DPP7	1	1	1.8	492	5.6589	49512000	1	1255	432
Q9UHV9	3	Prefoldin subunit 2	PFDN2	1	3	29.2	154	20.548	2665100	3	1256	13
Q9UHX1	2	Poly(U)-binding-splicing factor PUF60	PUF60	1	2	3.4	559	14.315	1884100	3	1257	2574
Q9UI30	3	Multifunctional methyltransferase subunit TRM112-like protein	TRMT112	1	3	32.8	125	19.521	2449300	3	1258	2426
Q9UJU6	1	Drebrin-like protein	DBNL	1	1	3.5	430	7.8561	903350	1	1259	1983
Q9UJZ1	4	Stomatin-like protein 2, mitochondrial	STOML2	1	4	18.3	356	29.2	18776000	4	1260	142
Q9UK76	3	Hematological and neurological expressed 1 protein;Hematological and neurological expressed 1 protein, N-terminally processed	HN1	1	3	49.4	154	18.092	6010400	3	1261	1220
Q9UKK9	7	ADP-sugar pyrophosphatase	NUDT5	1	7	37.0	219	48.811	11377000	9	1262	1565
Q9UKY7	2	Protein CDV3 homolog	CDV3	1	2	11.6	258	11.597	1186100	2	1263	1637
Q9UL46	4	Proteasome activator complex subunit 2	PSME2	1	4	21.8	239	35.259	4612600	4	1264	189
Q9ULT8	3	E3 ubiquitin-protein ligase HECTD1	HECTD1	1	3	1.2	2610	19.88	1358500	3	1265	3049
Q9ULV4	4	Coronin-1C	CORO1C	1	4	13.9	474	28.791	4710200	4	1266	232
Q9ULX3	1	RNA-binding protein NOB1	NOB1	1	1	4.1	412	9.8809	695690	1	1267	4501
Q9UM00	1	Transmembrane and coiled-coil domain-containing protein 1	TMCO1	1	1	6.3	239	5.6168	597640	1	1268	3857
Q9UMS0	1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	NFU1	1	1	5.1	254	5.6827	490310	1	1269	5304
Q9UMS4	5	Pre-mRNA-processing factor 19	PRPF19	1	5	18.3	504	30.552	4489500	5	1270	362
Q9UMX0	3	Ubiquilin-1	UBQLN1	1	3	2.2	589	21.013	6114100	4	1271	369
Q9UN86	1	Ras GTPase-activating protein-binding protein 2	G3BP2	1	1	3.5	482	9.1805	1637100	1	1272	3876
Q9UNF1	2	Melanoma-associated antigen D2	MAGED2	1	2	6.3	606	13.595	828210	2	1273	1352
Q9UNH7	3;1	Sorting nexin-6;Sorting nexin-6, N-terminally processed	SNX6	2	3	7.9	406;403	23.128	2843100	3	1274	4459
Q9UNL2	1	Translocon-associated protein subunit gamma	SSR3	1	1	7.6	185	7.0916	666970	1	1275	4835
Q9UNM6	4	26S proteasome non-ATPase regulatory subunit 13	PSMD13	1	4	13.3	376	29.077	4021200	5	1276	3183
Q9UNN8	1	Endothelial protein C receptor	PROCR	1	1	7.1	238	7.1432	600740	1	1277	5655
Q9UNP9	1	Peptidyl-prolyl cis-trans isomerase E	PPIE	1	1	8.3	301	5.9947	882070	1	1278	6071
Q9UQ80	13	Proliferation-associated protein 2G4	PA2G4	1	13	48.2	394	89.424	23649000	14	1279	26
Q9Y221	1	60S ribosome subunit biogenesis protein NIP7 homolog	NIP7	1	1	11.1	180	6.2402	691790	1	1280	6539
Q9Y224	4	UPF0568 protein C14orf166	C14orf166	1	4	25.0	244	29.683	5004300	6	1281	2650
Q9Y230	10	RuvB-like 2	RUVBL2	1	10	27.6	463	69.127	10743000	13	1282	23
Q9Y262	9	Eukaryotic translation initiation factor 3 subunit L	EIF3L	1	9	17.7	564	58.022	7326100	8	1283	1541
Q9Y265	10	RuvB-like 1	RUVBL1	1	10	32.0	456	68.092	13130000	12	1284	313
Q9Y266	5	Nuclear migration protein nudC	NUDC	1	5	18.7	331	32.909	3202400	5	1285	2446
Q9Y277	3	Voltage-dependent anion-selective channel protein 3	VDAC3	1	3	12.4	283	18.835	2404300	3	1286	3981
Q9Y281	4	Cofilin-2	CFL2	1	4	28.3	166	24.898	4082300	4	1287	597
Q9Y285	2	Phenylalanine--tRNA ligase alpha subunit	FARSA	1	2	3.9	508	13.659	1536400	2	1288	88
Q9Y2B0	3	Protein canopy homolog 2	CNPY2	1	3	25.8	182	20.926	2476500	3	1289	390
Q9Y2R4	1	Probable ATP-dependent RNA helicase DDX52	DDX52	1	1	3.3	599	7.182	645270	1	1290	2528
Q9Y2R5	1	28S ribosomal protein S17, mitochondrial	MRPS17	1	1	6.9	130	6.26	515900	1	1291	2613
Q9Y2V2	1	Calcium-regulated heat stable protein 1	CARHSP1	1	1	10.9	147	7.0681	1999500	1	1292	3897
Q9Y2W1	4	Thyroid hormone receptor-associated protein 3	THRAP3	1	4	4.5	955	24.284	2220400	4	1293	4670
Q9Y2X3	1	Nucleolar protein 58	NOP58	1	1	2.3	529	6.7474	619220	1	1294	1675
Q9Y320	1	Thioredoxin-related transmembrane protein 2	TMX2	1	1	4.1	296	6.696	877470	1	1295	4804
Q9Y383	2;1	Putative RNA-binding protein Luc7-like 2;Putative RNA-binding protein Luc7-like 1	LUC7L2;LUC7L	2	2	6.4	392;371	12.053	1185000	2	1296	3616
Q9Y3A5	2	Ribosome maturation protein SBDS	SBDS	1	2	7.6	250	12.642	1388500	2	1297	2468
Q9Y3A6	1	Transmembrane emp24 domain-containing protein 5	TMED5	1	1	5.2	229	5.6068	390910	0	1298	3502
Q9Y3B3	1	Transmembrane emp24 domain-containing protein 7	TMED7	1	1	4.5	224	7.2154	718920	1	1299	5309
Q9Y3B4	1	Splicing factor 3B subunit 6	SF3B6	1	1	11.2	125	8.6665	1686800	1	1300	2479
Q9Y3C8	2	Ubiquitin-fold modifier-conjugating enzyme 1	UFC1	1	2	11.4	167	11.209	981120	2	1301	3679
Q9Y3D0	1	Mitotic spindle-associated MMXD complex subunit MIP18	FAM96B	1	1	12.9	163	6.1485	597150	1	1302	5081
Q9Y3D6	1	Mitochondrial fission 1 protein	FIS1	1	1	7.2	152	6.3519	1201000	1	1303	2292
Q9Y3D9	1	28S ribosomal protein S23, mitochondrial	MRPS23	1	1	5.3	190	6.5225	423020	1	1304	333
Q9Y3F4	1	Serine-threonine kinase receptor-associated protein	STRAP	1	1	3.4	350	5.6559	596420	1	1305	3238
Q9Y3I0	3	tRNA-splicing ligase RtcB homolog	RTCB	1	3	8.7	505	17.643	2349400	3	1306	4423
Q9Y3U8	2	60S ribosomal protein L36	RPL36	1	2	20.0	105	16.233	4109100	2	1307	1263
Q9Y490	30;6	Talin-1	TLN1	2	30	16.7	2541;2542	196.4	29459000	30	1308	290
Q9Y4E8	1	Ubiquitin carboxyl-terminal hydrolase 15	USP15	1	1	1.9	981	6.4257	538650	1	1309	1329
Q9Y4L1	10	Hypoxia up-regulated protein 1	HYOU1	1	10	13.2	999	67.603	10730000	10	1310	42
Q9Y4W6	2;1	AFG3-like protein 2;Ankyrin-2	AFG3L2;ANK2	2	2	3.0	797;3957	12.323	1713300	2	1311	4308
Q9Y570	1	Protein phosphatase methylesterase 1	PPME1	1	1	2.3	386	6.056	616500	1	1312	3753
Q9Y5B9	2	FACT complex subunit SPT16	SUPT16H	1	2	2.8	1047	15.064	1329600	2	1313	1259
Q9Y5K5	1	Ubiquitin carboxyl-terminal hydrolase isozyme L5	UCHL5	1	1	3.3	329	6.3653	604850	1	1314	2302
Q9Y5S9	3	RNA-binding protein 8A	RBM8A	1	3	24.7	174	20.516	5235500	3	1315	1708
Q9Y617	10	Phosphoserine aminotransferase	PSAT1	1	10	29.7	370	64.75	18379000	11	1316	307
Q9Y678	3;1	Coatomer subunit gamma-1	COPG1	2	3	4.0	874;871	18.201	1722400	3	1317	544
Q9Y6B6	1	GTP-binding protein SAR1b	SAR1B	1	1	10.1	198	7.0842	1627500	1	1318	4076
Q9Y6E2	1	Basic leucine zipper and W2 domain-containing protein 2	BZW2	1	1	2.1	419	5.7893	630460	1	1319	3716
Q9Y6N5	7	Sulfide:quinone oxidoreductase, mitochondrial	SQRDL	1	7	20.7	450	59.916	7210000	7	1320	138
Q9Y6X9	1	MORC family CW-type zinc finger protein 2	MORC2	1	1	0.8	1032	5.8944	685510	1	1321	3868
