Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P14927	P14927	2	2	2	Cytochrome b-c1 complex subunit 7	UQCRB	sp|P14927|QCR7_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=2	1	2	2	2	18.0	18.0	18.0	13.53	111	111	0.0	11.788	1835500	2	322	259;5596	True;True	262;5711	275;6050	292;6495	292;6495		
P15121;C9JRZ8	P15121	3;1	3;1	3;1	Aldose reductase	AKR1B1	sp|P15121|ALDR_HUMAN Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=3	2	3	3	3	11.4	11.4	11.4	35.853	316	316;316	0.0	17.978	6630900	4	323	3001;4247;4892	True;True;True	3056;4339;4996	3255;3256;4601;5301	3486;3487;4908;5679	3487;4908;5679		
P15170	P15170	3	3	3	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	GSPT1	sp|P15170|ERF3A_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens OX=9606 GN=GSPT1 PE=1 SV=1	1	3	3	3	12.2	12.2	12.2	55.755	499	499	0.0	19.228	3679300	3	324	1945;2329;4707	True;True;True	1985;2371;4808	2098;2515;5098	2244;2691;5441	2244;2691;5441		
P15311	P15311	9	6	6	Ezrin	EZR	sp|P15311|EZRI_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4	1	9	6	6	15.2	11.8	11.8	69.412	586	586	0.0	45.909	8783900	6	325	319;373;834;1290;2403;2512;2807;4150;4520	True;False;True;True;True;False;False;True;True	322;379;850;1314;2447;2557;2857;4242;4618	343;403;903;1396;2598;2716;3040;4499;4895	363;430;431;967;1494;2787;2909;3262;4802;5222	363;431;967;1494;2787;2909;3262;4802;5222		
P15531	P15531	8	8	4	Nucleoside diphosphate kinase A	NME1	sp|P15531|NDKA_HUMAN Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1	1	8	8	4	65.1	65.1	34.9	17.149	152	152	0.0	71.496	59899000	12	326	874;1626;1805;2051;3796;4714;5293;5707	True;True;True;True;True;True;True;True	890;1659;1660;1843;2091;3882;4815;5403;5404;5823;5824	945;1753;1754;1943;2214;4119;5105;5723;5724;5725;6166;6167	1014;1873;1874;2075;2368;4398;5448;6139;6140;6141;6614;6615;6616	1014;1873;2075;2368;4398;5448;6140;6616	79;80;81	41;68;90
P15559	P15559	9	9	9	NAD(P)H dehydrogenase [quinone] 1	NQO1	sp|P15559|NQO1_HUMAN NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens OX=9606 GN=NQO1 PE=1 SV=1	1	9	9	9	35.4	35.4	35.4	30.867	274	274	0.0	65.485	33689000	13	327	295;845;1139;1567;2223;2687;3168;4408;4879	True;True;True;True;True;True;True;True;True	298;861;1159;1599;2264;2735;3225;4506;4982;4983	313;915;1226;1691;2394;2908;3434;4774;5287;5288	332;981;1308;1809;2551;3117;3118;3674;3675;5090;5091;5665;5666	332;981;1308;1809;2551;3117;3674;5091;5665	82	22
P15880	P15880	6	6	6	40S ribosomal protein S2	RPS2	sp|P15880|RS2_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2	1	6	6	6	24.2	24.2	24.2	31.324	293	293	0.0	51.848	41133000	7	328	163;2162;3438;4438;4518;4963	True;True;True;True;True;True	165;2203;3498;4536;4616;5068	173;2329;3711;4806;4893;5377	180;2485;3965;5126;5127;5220;5761;5762	180;2485;3965;5127;5220;5761		
P16083	P16083	1	1	1	Ribosyldihydronicotinamide dehydrogenase [quinone]	NQO2	sp|P16083|NQO2_HUMAN Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Homo sapiens OX=9606 GN=NQO2 PE=1 SV=5	1	1	1	1	4.8	4.8	4.8	25.918	231	231	0.0039216	5.7289	561790	1	329	5240	True	5349	5669	6082	6082		
P16104;Q96QV6;Q8IUE6	P16104;Q96QV6;Q8IUE6	3;3;2	1;1;1	1;1;1	Histone H2AX;Histone H2A type 1-A;Histone H2A type 2-B	H2AFX;HIST1H2AA;HIST2H2AB	sp|P16104|H2AX_HUMAN Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2;sp|Q96QV6|H2A1A_HUMAN Histone H2A type 1-A OS=Homo sapiens OX=9606 GN=H2AC1 PE=1 SV=3;sp|Q8IUE6|H2A2B_HUMAN Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=H2AC21 PE=1 SV=3	3	3	1	1	27.3	16.1	16.1	15.144	143	143;131;130	0.0076511	5.6477	619290	1	330	173;2318;3222	False;False;True	175;2360;3279	185;2501;3488	196;2674;2675;2676;3732	196;2675;3732		
P16152;O75828	P16152	8;1	8;1	8;1	Carbonyl reductase [NADPH] 1	CBR1	sp|P16152|CBR1_HUMAN Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3	2	8	8	8	42.2	42.2	42.2	30.375	277	277;277	0.0	64.587	14576000	9	331	909;1953;2110;2607;3090;4498;4547;5458	True;True;True;True;True;True;True;True	927;1993;2151;2653;3146;4596;4645;5572	986;2106;2275;2276;2823;3346;4871;4925;5904	1058;2252;2431;2432;3027;3580;5198;5253;6341	1058;2252;2431;3027;3580;5198;5253;6341		
P48454;Q08209;P16298	P48454;Q08209;P16298	1;1;1	1;1;1	1;1;1	Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform;Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform;Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform	PPP3CC;PPP3CA;PPP3CB	sp|P48454|PP2BC_HUMAN Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform OS=Homo sapiens OX=9606 GN=PPP3CC PE=1 SV=3;sp|Q08209|PP2BA_HUMAN Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Homo sapiens OX=9606 	3	1	1	1	2.0	2.0	2.0	58.129	512	512;521;524	0.0009311	6.7328	750250	1	332	5674	True	5789	6132	6578	6578		
P16401	P16401	2	2	2	Histone H1.5	HIST1H1B	sp|P16401|H15_HUMAN Histone H1.5 OS=Homo sapiens OX=9606 GN=H1-5 PE=1 SV=3	1	2	2	2	11.9	11.9	11.9	22.58	226	226	0.0	14.42	10950000	2	333	246;4354	True;True	249;4450	261;4715	277;5028	277;5028		
P16422	P16422	1	1	1	Epithelial cell adhesion molecule	EPCAM	sp|P16422|EPCAM_HUMAN Epithelial cell adhesion molecule OS=Homo sapiens OX=9606 GN=EPCAM PE=1 SV=2	1	1	1	1	5.1	5.1	5.1	34.932	314	314	0.00091575	6.6608	852700	1	334	4866	True	4969	5274	5652	5652		
P16615;O14983;Q93084	P16615;O14983	10;5;1	10;5;1	10;5;1	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2;Sarcoplasmic/endoplasmic reticulum calcium ATPase 1	ATP2A2;ATP2A1	sp|P16615|AT2A2_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1;sp|O14983|AT2A1_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 1 OS=Homo sapiens OX=9606 GN=ATP2A1 PE=1 SV=1	3	10	10	10	13.7	13.7	13.7	114.76	1042	1042;1001;999	0.0	66.017	9264600	10	335	592;666;752;753;1112;1133;1775;3706;4657;5049	True;True;True;True;True;True;True;True;True;True	599;675;765;766;1131;1153;1813;3790;4757;5154	633;713;808;809;1198;1220;1913;4020;5045;5468	678;762;863;864;1279;1302;2045;4295;5377;5860	678;762;863;864;1279;1302;2045;4295;5377;5860		
P16949	P16949	2	1	1	Stathmin	STMN1	sp|P16949|STMN1_HUMAN Stathmin OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=3	1	2	1	1	14.8	8.7	8.7	17.302	149	149	0.0	8.6924	6632000	2	336	448;818	True;False	454;832	481;482;879	514;515;938	514;938		
P17066;P48741	P17066;P48741	6;4	1;1	1;1	Heat shock 70 kDa protein 6;Putative heat shock 70 kDa protein 7	HSPA6;HSPA7	sp|P17066|HSP76_HUMAN Heat shock 70 kDa protein 6 OS=Homo sapiens OX=9606 GN=HSPA6 PE=1 SV=2;sp|P48741|HSP77_HUMAN Putative heat shock 70 kDa protein 7 OS=Homo sapiens OX=9606 GN=HSPA7 PE=5 SV=2	2	6	1	1	11.7	1.7	1.7	71.027	643	643;367	0.0	9.5296	11536000	2	337	465;1536;2554;3258;4907;5078	False;False;False;False;False;True	471;1566;2599;3316;5012;5184	499;1654;2762;3525;5317;5500	532;1769;2960;3772;3773;5696;5697;5893;5894	532;1769;2960;3772;5697;5894		
P17096	P17096	1	1	1	High mobility group protein HMG-I/HMG-Y	HMGA1	sp|P17096|HMGA1_HUMAN High mobility group protein HMG-I/HMG-Y OS=Homo sapiens OX=9606 GN=HMGA1 PE=1 SV=3	1	1	1	1	15.0	15.0	15.0	11.676	107	107	0.0016434	5.9628	941770	1	338	2875	True	2925	3116	3343	3343		
P17174	P17174	4	4	4	Aspartate aminotransferase, cytoplasmic	GOT1	sp|P17174|AATC_HUMAN Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3	1	4	4	4	16.2	16.2	16.2	46.247	413	413	0.0	25.507	5467400	5	339	1332;2401;4845;5309	True;True;True;True	1357;2445;4948;5422	1439;2596;5252;5744	1538;2784;2785;5630;6163	1538;2785;5630;6163		
P22694;P17612	P22694;P17612	1;1	1;1	1;1	cAMP-dependent protein kinase catalytic subunit beta;cAMP-dependent protein kinase catalytic subunit alpha	PRKACB;PRKACA	sp|P22694|KAPCB_HUMAN cAMP-dependent protein kinase catalytic subunit beta OS=Homo sapiens OX=9606 GN=PRKACB PE=1 SV=2;sp|P17612|KAPCA_HUMAN cAMP-dependent protein kinase catalytic subunit alpha OS=Homo sapiens OX=9606 GN=PRKACA PE=1 SV=2	2	1	1	1	2.8	2.8	2.8	40.622	351	351;351	0.0083523	5.6144	442900	1	340	1647	True	1682	1776	1900	1900		
P17655	P17655	7	7	7	Calpain-2 catalytic subunit	CAPN2	sp|P17655|CAN2_HUMAN Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6	1	7	7	7	16.4	16.4	16.4	79.994	700	700	0.0	48.958	10668000	7	341	1135;1928;3019;3356;3894;4272;5688	True;True;True;True;True;True;True	1155;1968;3074;3416;3982;4365;5803	1222;2078;3274;3629;4224;4628;6146	1304;2220;3505;3880;4511;4938;6592	1304;2220;3505;3880;4511;4938;6592		
P17812	P17812	1	1	1	CTP synthase 1	CTPS1	sp|P17812|PYRG1_HUMAN CTP synthase 1 OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=2	1	1	1	1	3.0	3.0	3.0	66.69	591	591	0.0017197	6.2357	441330	1	342	4010	True	4101	4349	4643	4643		
P17844	P17844	13	9	9	Probable ATP-dependent RNA helicase DDX5	DDX5	sp|P17844|DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens OX=9606 GN=DDX5 PE=1 SV=1	1	13	9	9	22.3	14.7	14.7	69.147	614	614	0.0	60.356	14591000	9	343	385;952;1717;1807;2187;3133;3262;3665;3781;4135;4218;4776;4910	False;True;True;False;False;True;True;False;True;True;True;True;True	391;970;1753;1845;2228;3190;3320;3742;3866;4227;4310;4878;5015	415;1030;1850;1945;2356;3395;3529;3966;4103;4483;4570;5176;5321	445;1103;1980;2077;2513;3632;3777;4237;4382;4784;4874;5542;5701	445;1103;1980;2077;2513;3632;3777;4237;4382;4784;4874;5542;5701	3	253
P17858	P17858	5	4	4	ATP-dependent 6-phosphofructokinase, liver type	PFKL	sp|P17858|PFKAL_HUMAN ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens OX=9606 GN=PFKL PE=1 SV=6	1	5	4	4	9.1	7.9	7.9	85.018	780	780	0.0	26.491	2742600	4	344	586;1360;2129;4729;4833	True;True;True;False;True	593;1385;2170;4830;4831;4936	627;1467;2296;5121;5122;5240	668;1568;2452;5468;5469;5470;5616	668;1568;2452;5470;5616	83	208
P17931	P17931	2	2	2	Galectin-3	LGALS3	sp|P17931|LEG3_HUMAN Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5	1	2	2	2	7.2	7.2	7.2	26.152	250	250	0.0	11.97	2081300	2	345	2064;2398	True;True	2104;2442	2228;2593	2382;2781	2382;2781		
P17980	P17980	8	8	8	26S protease regulatory subunit 6A	PSMC3	sp|P17980|PRS6A_HUMAN 26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3	1	8	8	8	24.8	24.8	24.8	49.203	439	439	0.0	60.611	15215000	8	346	395;894;1207;1778;3675;4123;4200;5032	True;True;True;True;True;True;True;True	401;912;1229;1816;3754;4215;4292;5137	426;969;1307;1916;3978;4471;4552;5451	456;1041;1402;2048;4249;4772;4856;5842	456;1041;1402;2048;4249;4772;4856;5842		
P17987	P17987	10	10	10	T-complex protein 1 subunit alpha	TCP1	sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1	1	10	10	10	18.9	18.9	18.9	60.343	556	556	0.0	62.545	10477000	10	347	654;2386;2413;2523;4453;4873;5207;5519;5643;5726	True;True;True;True;True;True;True;True;True;True	662;2430;2457;2568;4551;4976;5316;5633;5758;5846	700;2580;2609;2728;4823;5281;5636;5967;6098;6192	748;2768;2798;2924;5144;5659;6048;6408;6543;6644	748;2768;2798;2924;5144;5659;6048;6408;6543;6644		
P18031	P18031	3	3	3	Tyrosine-protein phosphatase non-receptor type 1	PTPN1	sp|P18031|PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1	1	3	3	3	7.6	7.6	7.6	49.966	435	435	0.0	18.317	2650700	3	348	1692;3495;4141	True;True;True	1728;3556;4233	1824;3770;4490	1951;4031;4791	1951;4031;4791		
P18077	P18077	3	3	3	60S ribosomal protein L35a	RPL35A	sp|P18077|RL35A_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2	1	3	3	3	19.1	19.1	19.1	12.538	110	110	0.0	17.185	5696800	3	349	205;2467;5294	True;True;True	207;2511;5405	218;2666;5726	230;2856;6142	230;2856;6142	84	104
P18085	P18085	5	3	3	ADP-ribosylation factor 4	ARF4	sp|P18085|ARF4_HUMAN ADP-ribosylation factor 4 OS=Homo sapiens OX=9606 GN=ARF4 PE=1 SV=3	1	5	3	3	33.3	15.6	15.6	20.511	180	180	0.0	19.584	5298200	3	350	645;2609;2684;3104;3668	True;False;True;False;True	653;2655;2732;3160;3745	690;2825;2905;3361;3362;3969	736;3029;3030;3114;3596;3597;4240	736;3029;3114;3596;4240	85	22
P18124	P18124	3	3	3	60S ribosomal protein L7	RPL7	sp|P18124|RL7_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1	1	3	3	3	17.3	17.3	17.3	29.225	248	248	0.0	21.702	8679300	2	351	2400;2760;5622	True;True;True	2444;2809;5737	2595;2982;6076	2783;3194;6521	2783;3194;6521		
P18206	P18206	17	17	17	Vinculin	VCL	sp|P18206|VINC_HUMAN Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4	1	17	17	17	18.9	18.9	18.9	123.8	1134	1134	0.0	112.84	12874000	17	352	432;487;856;969;1295;1411;1968;3188;3899;4203;4366;4443;4457;4829;5047;5264;5518	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	438;494;872;987;1319;1436;2008;3245;3987;4295;4462;4541;4555;4932;5152;5374;5632	464;523;926;1047;1401;1519;2124;3454;4229;4555;4727;4811;4827;5236;5466;5694;5966	494;557;993;1123;1499;1622;2273;3697;4516;4859;5040;5132;5148;5611;5858;6107;6407	494;557;993;1123;1499;1622;2273;3697;4516;4859;5040;5132;5148;5611;5858;6107;6407		
P18621	P18621	6	6	6	60S ribosomal protein L17	RPL17	sp|P18621|RL17_HUMAN 60S ribosomal protein L17 OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=3	1	6	6	6	41.3	41.3	41.3	21.397	184	184	0.0	38.613	21442000	7	353	1349;2004;2651;4228;4280;5754	True;True;True;True;True;True	1374;2044;2699;4320;4373;5874	1456;2162;2163;2871;4580;4636;6221	1556;2311;2312;3077;4885;4946;6674	1556;2312;3077;4885;4946;6674		
P18669;P15259;Q8N0Y7	P18669	10;3;3	10;3;3	10;3;3	Phosphoglycerate mutase 1	PGAM1	sp|P18669|PGAM1_HUMAN Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2	3	10	10	10	63.4	63.4	63.4	28.804	254	254;253;254	0.0	107.29	48042000	12	354	314;635;1675;2292;2311;2379;3837;4625;5231;5561	True;True;True;True;True;True;True;True;True;True	317;643;1710;2333;2352;2423;3923;4723;4724;5340;5676	337;678;1805;2470;2492;2573;4161;4162;5006;5007;5660;6014	357;724;1929;2635;2661;2761;4442;4443;5335;5336;6073;6459	357;724;1929;2635;2661;2761;4443;5335;6073;6459	86;87	126;206
P18754	P18754	1	1	1	Regulator of chromosome condensation	RCC1	sp|P18754|RCC1_HUMAN Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1	1	1	1	1	4.5	4.5	4.5	44.969	421	421	0.0016835	6.0942	909980	2	355	5459	True	5573	5905	6342;6343	6343		
P19338	P19338	17	17	17	Nucleolin	NCL	sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3	1	17	17	17	23.4	23.4	23.4	76.613	710	710	0.0	117.77	79074000	21	356	274;339;1020;1429;1573;1883;1941;2043;2227;2831;3041;3736;4134;4414;4736;5074;5410	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	277;342;1038;1455;1605;1923;1981;2083;2268;2881;3097;3820;4226;4512;4838;5180;5523	291;365;1102;1538;1697;2031;2092;2206;2398;3069;3297;4052;4482;4780;5130;5495;5496;5851	308;388;1182;1642;1643;1815;2167;2168;2237;2238;2359;2555;3292;3529;4328;4783;5098;5478;5888;5889;6278	308;388;1182;1642;1815;2167;2237;2359;2555;3292;3529;4328;4783;5098;5478;5888;6278		
P19367;Q2TB90	P19367	4;1	4;1	3;1	Hexokinase-1	HK1	sp|P19367|HXK1_HUMAN Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3	2	4	4	3	4.4	4.4	3.5	102.48	917	917;917	0.0	24.731	2896700	4	357	1806;2429;2924;3802	True;True;True;True	1844;2473;2974;3888	1944;2627;3169;4125	2076;2816;3396;4404	2076;2816;3396;4404		
P19525	P19525	1	1	1	Interferon-induced, double-stranded RNA-activated protein kinase	EIF2AK2	sp|P19525|E2AK2_HUMAN Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=1 SV=2	1	1	1	1	2.2	2.2	2.2	62.094	551	551	0.0	7.6507	737000	1	358	5199	True	5308	5628	6040	6040		
P19623	P19623	3	3	3	Spermidine synthase	SRM	sp|P19623|SPEE_HUMAN Spermidine synthase OS=Homo sapiens OX=9606 GN=SRM PE=1 SV=1	1	3	3	3	14.2	14.2	14.2	33.824	302	302	0.0	17.811	2356800	2	359	1389;5237;5728	True;True;True	1414;5346;5848	1497;5666;6194	1598;6079;6646	1598;6079;6646		
P19784	P19784	2	2	2	Casein kinase II subunit alpha	CSNK2A2	sp|P19784|CSK22_HUMAN Casein kinase II subunit alpha OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=1	1	2	2	2	11.7	11.7	11.7	41.213	350	350	0.0	13.68	1549600	2	360	1478;3135	True;True	1505;3192	1590;3397	1697;3634	1697;3634		
P19971	P19971	1	1	1	Thymidine phosphorylase	TYMP	sp|P19971|TYPH_HUMAN Thymidine phosphorylase OS=Homo sapiens OX=9606 GN=TYMP PE=1 SV=2	1	1	1	1	3.1	3.1	3.1	49.955	482	482	0.0	12.27	660340	1	361	316	True	319	339	359	359		
P20042	P20042	5	5	5	Eukaryotic translation initiation factor 2 subunit 2	EIF2S2	sp|P20042|IF2B_HUMAN Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2	1	5	5	5	19.2	19.2	19.2	38.388	333	333	0.0	33.582	5307900	5	362	642;975;1428;2491;4110	True;True;True;True;True	650;993;1454;2536;4202	686;1054;1537;2694;4458	732;1130;1641;2887;4759	732;1130;1641;2887;4759		
P20073	P20073	7	7	7	Annexin A7	ANXA7	sp|P20073|ANXA7_HUMAN Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3	1	7	7	7	15.0	15.0	15.0	52.739	488	488	0.0	45.716	6212800	7	363	808;1131;1758;1892;3974;4339;5234	True;True;True;True;True;True;True	822;1151;1796;1932;4065;4434;5343	868;1218;1895;2041;4311;4699;5663	927;1300;2026;2180;4603;5012;6076	927;1300;2026;2180;4603;5012;6076		
P20290	P20290	2	2	2	Transcription factor BTF3	BTF3	sp|P20290|BTF3_HUMAN Transcription factor BTF3 OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=1	1	2	2	2	21.4	21.4	21.4	22.168	206	206	0.0	11.888	2355400	2	364	388;5354	True;True	394;5467	419;5793	449;6218	449;6218		
P61020;P20339;P51148	P61020;P20339;P51148	1;1;1	1;1;1	1;1;1	Ras-related protein Rab-5B;Ras-related protein Rab-5A;Ras-related protein Rab-5C	RAB5B;RAB5A;RAB5C	sp|P61020|RAB5B_HUMAN Ras-related protein Rab-5B OS=Homo sapiens OX=9606 GN=RAB5B PE=1 SV=1;sp|P20339|RAB5A_HUMAN Ras-related protein Rab-5A OS=Homo sapiens OX=9606 GN=RAB5A PE=1 SV=2;sp|P51148|RAB5C_HUMAN Ras-related protein Rab-5C OS=Homo sapiens OX=9606	3	1	1	1	5.1	5.1	5.1	23.707	215	215;215;216	0.0017544	6.3462	506620	1	365	3562	True	3623	3842	4109	4109		
Q9NRW1;P20340;Q14964	Q9NRW1;P20340;Q14964	1;1;1	1;1;1	1;1;1	Ras-related protein Rab-6B;Ras-related protein Rab-6A;Ras-related protein Rab-39A	RAB6B;RAB6A;RAB39A	sp|Q9NRW1|RAB6B_HUMAN Ras-related protein Rab-6B OS=Homo sapiens OX=9606 GN=RAB6B PE=1 SV=1;sp|P20340|RAB6A_HUMAN Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3;sp|Q14964|RB39A_HUMAN Ras-related protein Rab-39A OS=Homo sapiens OX=960	3	1	1	1	5.3	5.3	5.3	23.461	208	208;208;217	0.00095877	6.8781	4293700	1	366	3393	True	3453	3666	3917	3917		
P20618	P20618	4	4	4	Proteasome subunit beta type-1	PSMB1	sp|P20618|PSB1_HUMAN Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2	1	4	4	4	21.2	21.2	21.2	26.489	241	241	0.0	24.081	9217000	4	367	917;1559;1784;3424	True;True;True;True	935;1591;1822;3484	994;1682;1922;3697	1066;1798;2054;3950	1066;1798;2054;3950		
P20645	P20645	1	1	1	Cation-dependent mannose-6-phosphate receptor	M6PR	sp|P20645|MPRD_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=1	1	1	1	1	6.5	6.5	6.5	30.993	277	277	0.00095147	6.8394	759460	1	368	4364	True	4460	4725	5038	5038		
P20674	P20674	2	2	2	Cytochrome c oxidase subunit 5A, mitochondrial	COX5A	sp|P20674|COX5A_HUMAN Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=2	1	2	2	2	16.7	16.7	16.7	16.762	150	150	0.0	12.694	2664000	2	369	3293;5554	True;True	3353;5669	3562;6007	3811;6451	3811;6451		
P20700	P20700	6	6	6	Lamin-B1	LMNB1	sp|P20700|LMNB1_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2	1	6	6	6	14.2	14.2	14.2	66.408	586	586	0.0	37.236	6201100	6	370	112;353;2478;2683;2950;4901	True;True;True;True;True;True	113;356;2522;2731;3005;5005	121;379;2677;2904;3202;5310	128;403;2867;3113;3431;5688	128;403;2867;3113;3431;5688		
P20962	P20962	1	1	1	Parathymosin	PTMS	sp|P20962|PTMS_HUMAN Parathymosin OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=2	1	1	1	1	10.8	10.8	10.8	11.53	102	102	0.0	7.4471	1483500	1	371	4591	True	4689	4971	5300	5300		
P21291	P21291	6	6	6	Cysteine and glycine-rich protein 1	CSRP1	sp|P21291|CSRP1_HUMAN Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	1	6	6	6	45.6	45.6	45.6	20.567	193	193	0.0	36.495	5858100	6	372	1881;2010;2247;2248;3823;4948	True;True;True;True;True;True	1921;2050;2288;2289;3909;5053	2029;2169;2419;2420;4147;5362	2165;2318;2579;2580;4427;5745	2165;2318;2579;2580;4427;5745		
P21333	P21333	41	39	38	Filamin-A	FLNA	sp|P21333|FLNA_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	1	41	39	38	25.0	24.1	23.2	280.74	2647	2647	0.0	252.89	68775000	42	373	102;115;145;192;282;396;556;766;1004;1031;1084;1145;1320;1632;1761;2117;2352;2402;2993;3359;3407;3521;4164;4282;4502;4723;4742;4841;4989;5055;5088;5320;5366;5377;5394;5419;5515;5570;5711;5770;5792	True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	103;116;147;194;285;402;563;779;1022;1049;1103;1165;1345;1666;1799;2158;2395;2446;3048;3419;3467;3582;4256;4375;4600;4824;4844;4944;5094;5160;5194;5433;5479;5490;5507;5532;5629;5685;5830;5890;5912	110;124;155;205;300;427;595;823;1086;1113;1170;1232;1427;1760;1898;2284;2543;2597;3247;3632;3680;3798;4515;4638;4875;5115;5139;5248;5403;5474;5510;5756;5805;5817;5835;5860;5963;6023;6175;6238;6239;6264	116;131;162;216;318;457;632;878;1166;1193;1250;1314;1526;1880;2029;2440;2729;2786;3478;3883;3933;4060;4818;4948;5202;5462;5497;5625;5788;5866;5904;6179;6230;6243;6244;6262;6288;6404;6468;6626;6693;6694;6723;6724	116;131;162;216;318;457;632;878;1166;1193;1250;1314;1526;1880;2029;2440;2729;2786;3478;3883;3933;4060;4818;4948;5202;5462;5497;5625;5788;5866;5904;6179;6230;6243;6262;6288;6404;6468;6626;6694;6723		
