Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
Q9H3N1	7	Thioredoxin-related transmembrane protein 1	TMX1	1	7	25.0	280	40.446	9993900	7	1168	813
Q9H3U1	3	Protein unc-45 homolog A	UNC45A	1	3	4.9	944	18.457	1489300	2	1169	986
Q9H4A4	6	Aminopeptidase B	RNPEP	1	6	14.3	650	38.571	3771100	6	1170	166
Q9H4A6	1	Golgi phosphoprotein 3	GOLPH3	1	1	6.4	298	5.7594	512820	1	1171	4925
Q9H4M9	4;2;1	EH domain-containing protein 1;EH domain-containing protein 3	EHD1;EHD3	3	4	10.7	534;535;543	24.683	2287800	4	1172	900
Q9H6R4	2	Nucleolar protein 6	NOL6	1	2	3.3	1146	13.175	1347000	2	1173	3903
Q9H6T3	1	RNA polymerase II-associated protein 3	RPAP3	1	1	1.8	665	6.0574	614620	1	1174	1431
Q9H773	1	dCTP pyrophosphatase 1	DCTPP1	1	1	5.9	170	6.1654	516270	1	1175	5974
Q9H910	1	Hematological and neurological expressed 1-like protein	HN1L	1	1	7.4	190	6.1288	756750	1	1176	2495
Q9H9B4	3	Sideroflexin-1	SFXN1	1	3	11.5	322	19.236	1211300	3	1177	4514
Q9H9P8	3	L-2-hydroxyglutarate dehydrogenase, mitochondrial	L2HGDH	1	3	7.6	463	22.041	1964300	3	1178	1858
Q9HAV4	3	Exportin-5	XPO5	1	3	4.1	1204	17.438	1583600	3	1179	1013
Q9HAV7	3	GrpE protein homolog 1, mitochondrial	GRPEL1	1	3	14.3	217	18.917	1614700	3	1180	281
Q9HB71	6	Calcyclin-binding protein	CACYBP	1	6	45.6	228	40.395	9822400	7	1181	136
Q9HD45	2	Transmembrane 9 superfamily member 3	TM9SF3	1	2	6.1	589	15.15	1005100	2	1182	5210
Q9NP72	1	Ras-related protein Rab-18	RAB18	1	1	6.3	206	8.3782	602950	1	1183	2076
Q9NPA0	1	ER membrane protein complex subunit 7	EMC7	1	1	10.3	242	6.5432	751810	1	1184	5519
Q9NPD3	1	Exosome complex component RRP41	EXOSC4	1	1	4.9	245	8.2116	454420	1	1185	204
Q9NPD8	1	Ubiquitin-conjugating enzyme E2 T	UBE2T	1	1	4.1	197	6.0471	385690	1	1186	3642
Q9NPJ3	1	Acyl-coenzyme A thioesterase 13;Acyl-coenzyme A thioesterase 13, N-terminally processed	ACOT13	1	1	7.1	140	6.2537	395940	1	1187	3248
Q9NPQ8	1	Synembryn-A	RIC8A	1	1	1.5	531	5.6872	442930	1	1188	340
Q9NQC3	3	Reticulon-4	RTN4	1	3	3.4	1192	17.439	4916900	3	1189	2448
Q9NQG5	2;1	Regulation of nuclear pre-mRNA domain-containing protein 1B;Regulation of nuclear pre-mRNA domain-containing protein 1A	RPRD1B;RPRD1A	2	2	9.2	326;312	14.029	1773900	2	1190	1315
Q9NQW7	2	Xaa-Pro aminopeptidase 1	XPNPEP1	1	2	4.5	623	13.107	1025700	2	1191	2910
Q9NR12	1	PDZ and LIM domain protein 7	PDLIM7	1	1	2.4	457	5.8267	479180	1	1192	6189
Q9NR30	6	Nucleolar RNA helicase 2	DDX21	1	6	10.5	783	40.159	5101700	6	1193	58
Q9NR31	3	GTP-binding protein SAR1a	SAR1A	1	3	16.2	198	23.64	5197800	3	1194	1382
Q9NR45	4	Sialic acid synthase	NANS	1	4	20.9	359	26.108	5812600	4	1195	2490
Q9NRF8	1	CTP synthase 2	CTPS2	1	1	1.4	586	5.7324	4305700	1	1196	4010
Q9NRN7	1	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	AASDHPPT	1	1	2.6	309	5.7842	607080	1	1197	152
Q9NRP0	1	Oligosaccharyltransferase complex subunit OSTC	OSTC	1	1	8.1	149	8.7047	1049300	1	1198	6308
Q9NRR5	1	Ubiquilin-4	UBQLN4	1	1	2.2	601	8.3585	1279100	1	1199	367
Q9NS69	1	Mitochondrial import receptor subunit TOM22 homolog	TOMM22	1	1	7.7	142	7.0421	635090	1	1200	4265
Q9NSD9	8	Phenylalanine--tRNA ligase beta subunit	FARSB	1	8	16.0	589	51.621	6078700	8	1201	387
Q9NSE4	1	Isoleucine--tRNA ligase, mitochondrial	IARS2	1	1	1.1	1012	6.3383	0	1	1202	1523
Q9NTK5	4	Obg-like ATPase 1	OLA1	1	4	13.9	396	44.898	6232800	4	1203	163
Q9NUQ9	3	Protein FAM49B	FAM49B	1	3	15.7	324	20.109	1745200	3	1204	728
Q9NVP1	2	ATP-dependent RNA helicase DDX18	DDX18	1	2	4.2	670	13.359	1651700	2	1205	2263
Q9NX40	2	OCIA domain-containing protein 1	OCIAD1	1	2	9.4	245	12.861	1166900	1	1206	1619
Q9NX55	2	Huntingtin-interacting protein K	HYPK	1	2	24.8	121	12.641	1683100	2	1207	1360
Q9NX58	1	Cell growth-regulating nucleolar protein	LYAR	1	1	2.9	379	7.8331	1663200	1	1208	5118
Q9NX63	1	MICOS complex subunit MIC19	CHCHD3	1	1	4.8	227	6.3613	537490	1	1209	5895
Q9NY12	1	H/ACA ribonucleoprotein complex subunit 1	GAR1	1	1	8.3	217	6.5743	1422500	1	1210	6441
Q9NYU2	4	UDP-glucose:glycoprotein glucosyltransferase 1	UGGT1	1	4	5.5	1555	24.48	3779700	4	1211	632
Q9NZ01	3	Very-long-chain enoyl-CoA reductase	TECR	1	3	10.1	308	19.679	3136300	3	1212	2797
Q9NZB2	2	Constitutive coactivator of PPAR-gamma-like protein 1	FAM120A	1	2	2.0	1118	12.407	1247600	2	1213	1170
Q9NZM1	36	Myoferlin	MYOF	1	36	22.3	2061	241.49	29306000	35	1214	416
Q9P035	5	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	HACD3	1	5	21.0	362	29.593	3982900	5	1215	2120
Q9P0V9	1	Septin-10	SEPT10	1	1	2.4	454	7.2935	666370	1	1216	3809
Q9P1F3	1	Costars family protein ABRACL	ABRACL	1	1	19.8	81	8.0602	1624900	1	1217	4363
Q9P258	2	Protein RCC2	RCC2	1	2	3.4	522	12.086	999310	2	1218	3648
Q9P287	1	BRCA2 and CDKN1A-interacting protein	BCCIP	1	1	5.1	314	7.4266	791350	1	1219	1889
Q9P2J5	14	Leucine--tRNA ligase, cytoplasmic	LARS	1	14	15.1	1176	98.747	19891000	14	1220	1762
Q9UBB4	1	Ataxin-10	ATXN10	1	1	5.5	475	5.8821	555860	1	1221	4456
Q9UBI6	1	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	GNG12	1	1	22.2	72	7.9551	825850	1	1222	5097
Q9UBQ5	2	Eukaryotic translation initiation factor 3 subunit K	EIF3K	1	2	11.5	218	11.963	2165300	1	1223	378
Q9UBQ7	1	Glyoxylate reductase/hydroxypyruvate reductase	GRHPR	1	1	7.3	328	6.992	1030100	1	1224	2800
Q9UBT2	2	SUMO-activating enzyme subunit 2	UBA2	1	2	4.7	640	12.416	1501500	2	1225	411
Q9UDY2	2	Tight junction protein ZO-2	TJP2	1	2	1.6	1190	11.064	1912700	2	1226	1243
Q9UFN0	1	Protein NipSnap homolog 3A	NIPSNAP3A	1	1	4.0	247	6.1498	621340	1	1227	5005
Q9UG63	2	ATP-binding cassette sub-family F member 2	ABCF2	1	2	4.0	623	14.38	1020300	2	1228	1645
Q9UGI8	1	Testin	TES	1	1	2.4	421	5.9376	590040	1	1229	674
Q9UGT4	1	Sushi domain-containing protein 2	SUSD2	1	1	1.7	822	9.3484	865450	1	1230	2171
Q9UHB6	1	LIM domain and actin-binding protein 1	LIMA1	1	1	1.4	759	6.7725	393890	1	1231	3192
Q9UHB9	3	Signal recognition particle subunit SRP68	SRP68	1	3	6.5	627	20.477	1773000	3	1232	2942
Q9UHD8	4	Septin-9	SEPT9	1	4	10.8	586	25.377	2611700	4	1233	4711
Q9UHD9	1	Ubiquilin-2	UBQLN2	1	1	2.1	624	6.4766	656140	1	1234	1428
Q9UHV9	3	Prefoldin subunit 2	PFDN2	1	3	29.2	154	22.184	2797700	3	1235	17
Q9UHX1	5	Poly(U)-binding-splicing factor PUF60	PUF60	1	5	9.5	559	30.407	3260100	5	1236	2611
Q9UHY7	1	Enolase-phosphatase E1	ENOPH1	1	1	8.4	261	6.1306	566720	1	1237	3828
Q9UI30	3	Multifunctional methyltransferase subunit TRM112-like protein	TRMT112	1	3	32.8	125	21.238	2352000	3	1238	2459
Q9UIG0	1	Tyrosine-protein kinase BAZ1B	BAZ1B	1	1	0.6	1483	5.8841	0	1	1239	3884
Q9UIW2	1	Plexin-A1	PLXNA1	1	1	0.4	1896	5.6925	1318800	1	1240	3797
Q9UJZ1	6	Stomatin-like protein 2, mitochondrial	STOML2	1	6	23.9	356	43.596	15883000	6	1241	146
Q9UK76	4	Hematological and neurological expressed 1 protein;Hematological and neurological expressed 1 protein, N-terminally processed	HN1	1	4	61.0	154	25.023	6954900	4	1242	1253
Q9UKK9	8	ADP-sugar pyrophosphatase	NUDT5	1	8	42.0	219	58.329	14866000	10	1243	1588
Q9UKY7	1	Protein CDV3 homolog	CDV3	1	1	3.1	258	5.6481	643370	1	1244	1664
Q9UL46	2	Proteasome activator complex subunit 2	PSME2	1	2	9.2	239	14.82	2127600	2	1245	785
Q9ULT8	3	E3 ubiquitin-protein ligase HECTD1	HECTD1	1	3	1.2	2610	19.203	1310700	2	1246	3098
Q9ULV4	4	Coronin-1C	CORO1C	1	4	10.1	474	33.051	5084500	4	1247	238
Q9ULX3	1	RNA-binding protein NOB1	NOB1	1	1	4.1	412	10.209	615340	1	1248	4594
Q9UMS4	5	Pre-mRNA-processing factor 19	PRPF19	1	5	18.3	504	32.601	4640800	5	1249	360
Q9UMX0	3	Ubiquilin-1	UBQLN1	1	3	2.2	589	18.685	5803600	4	1250	367
Q9UN86	1	Ras GTPase-activating protein-binding protein 2	G3BP2	1	1	3.5	482	12.405	2548100	2	1251	3993
Q9UNF1	2	Melanoma-associated antigen D2	MAGED2	1	2	6.3	606	13.402	667760	2	1252	1377
Q9UNH7	2	Sorting nexin-6;Sorting nexin-6, N-terminally processed	SNX6	1	2	4.9	406	13.259	1853900	2	1253	4561
Q9UNL2	1	Translocon-associated protein subunit gamma	SSR3	1	1	7.6	185	6.2216	585370	1	1254	4946
Q9UNM6	5	26S proteasome non-ATPase regulatory subunit 13	PSMD13	1	5	15.4	376	35.798	4695200	7	1255	370
Q9UNN8	1	Endothelial protein C receptor	PROCR	1	1	7.1	238	7.5538	467930	1	1256	5771
Q9UQ80	13	Proliferation-associated protein 2G4	PA2G4	1	13	45.4	394	91.985	25053000	13	1257	27
Q9Y221	1	60S ribosome subunit biogenesis protein NIP7 homolog	NIP7	1	1	11.1	180	6.1161	717220	1	1258	6648
Q9Y224	4	UPF0568 protein C14orf166	C14orf166	1	4	25.0	244	28.541	4981200	5	1259	2690
Q9Y230	11	RuvB-like 2	RUVBL2	1	11	29.6	463	71.37	11025000	12	1260	26
Q9Y262	9	Eukaryotic translation initiation factor 3 subunit L	EIF3L	1	9	19.0	564	60.833	6110100	9	1261	2121
Q9Y265	10	RuvB-like 1	RUVBL1	1	10	32.5	456	67.266	12373000	12	1262	312
Q9Y266	5	Nuclear migration protein nudC	NUDC	1	5	18.7	331	30.679	3056500	5	1263	2477
Q9Y277	3	Voltage-dependent anion-selective channel protein 3	VDAC3	1	3	12.4	283	21.096	2166500	3	1264	4096
Q9Y281	4	Cofilin-2	CFL2	1	4	28.3	166	24.812	4145000	4	1265	599
Q9Y285	2	Phenylalanine--tRNA ligase alpha subunit	FARSA	1	2	3.9	508	13.673	1427900	2	1266	87
Q9Y2B0	2	Protein canopy homolog 2	CNPY2	1	2	17.0	182	14.259	1722800	2	1267	3127
Q9Y2R5	1	28S ribosomal protein S17, mitochondrial	MRPS17	1	1	6.9	130	5.8594	387470	1	1268	2649
Q9Y2S7	1	Polymerase delta-interacting protein 2	POLDIP2	1	1	9.2	368	5.7009	838020	1	1269	395
Q9Y2V2	2	Calcium-regulated heat stable protein 1	CARHSP1	1	2	35.4	147	12.818	3066600	2	1270	2268
Q9Y2W1	5	Thyroid hormone receptor-associated protein 3	THRAP3	1	5	5.9	955	29.241	2550400	5	1271	4773
Q9Y2X3	1	Nucleolar protein 58	NOP58	1	1	2.3	529	5.8153	680700	1	1272	1698
Q9Y320	1	Thioredoxin-related transmembrane protein 2	TMX2	1	1	4.1	296	7.0182	772440	1	1273	4909
Q9Y383	1	Putative RNA-binding protein Luc7-like 2	LUC7L2	1	1	2.3	392	5.8873	701910	1	1274	3713
Q9Y3A5	1	Ribosome maturation protein SBDS	SBDS	1	1	4.0	250	7.2483	806800	1	1275	5050
Q9Y3B3	1	Transmembrane emp24 domain-containing protein 7	TMED7	1	1	4.5	224	6.4588	627970	1	1276	5421
Q9Y3B4	1	Splicing factor 3B subunit 6	SF3B6	1	1	11.2	125	7.4688	1652700	1	1277	2513
Q9Y3D6	1	Mitochondrial fission 1 protein	FIS1	1	1	7.2	152	6.4522	1223100	1	1278	2335
Q9Y3D9	2	28S ribosomal protein S23, mitochondrial	MRPS23	1	2	13.7	190	12.079	1926100	2	1279	331
Q9Y3E1	2;1	Hepatoma-derived growth factor-related protein 3;Hepatoma-derived growth factor-related protein 2	HDGFRP3;HDGFRP2	2	2	28.6	203;671	13.623	1163800	1	1280	1989
Q9Y3F4	2	Serine-threonine kinase receptor-associated protein	STRAP	1	2	11.1	350	11.295	1906900	2	1281	4791
Q9Y3I0	3	tRNA-splicing ligase RtcB homolog	RTCB	1	3	6.9	505	18.861	2090200	3	1282	4531
Q9Y3T9	1	Nucleolar complex protein 2 homolog	NOC2L	1	1	1.9	749	5.945	520010	1	1283	1285
Q9Y3U8	3	60S ribosomal protein L36	RPL36	1	3	28.6	105	19.915	4814000	3	1284	1296
Q9Y490	31	Talin-1	TLN1	1	31	14.5	2541	199.66	29874000	30	1285	292
Q9Y4L1	7	Hypoxia up-regulated protein 1	HYOU1	1	7	8.9	999	48.665	10097000	8	1286	42
Q9Y4W6	2;1	AFG3-like protein 2;Ankyrin-2	AFG3L2;ANK2	2	2	3.0	797;3957	12.504	1769700	2	1287	4422
Q9Y570	1	Protein phosphatase methylesterase 1	PPME1	1	1	2.3	386	6.4744	665240	1	1288	3855
Q9Y5B9	1	FACT complex subunit SPT16	SUPT16H	1	1	1.0	1047	7.2185	838560	1	1289	1294
Q9Y5K5	1	Ubiquitin carboxyl-terminal hydrolase isozyme L5	UCHL5	1	1	2.4	329	6.1049	437460	1	1290	3567
Q9Y5S9	4	RNA-binding protein 8A	RBM8A	1	4	29.3	174	25.45	4988000	4	1291	1728
Q9Y617	8	Phosphoserine aminotransferase	PSAT1	1	8	23.8	370	52.778	14491000	9	1292	307
Q9Y696	1	Chloride intracellular channel protein 4	CLIC4	1	1	5.1	253	5.659	1504900	1	1293	1275
Q9Y6B6	1	GTP-binding protein SAR1b	SAR1B	1	1	10.1	198	7.7821	1636800	1	1294	4190
Q9Y6C9	1	Mitochondrial carrier homolog 2	MTCH2	1	1	3.0	303	6.2414	423020	1	1295	2365
Q9Y6E2	4	Basic leucine zipper and W2 domain-containing protein 2	BZW2	1	4	7.9	419	22.748	1967000	4	1296	1298
Q9Y6N5	5	Sulfide:quinone oxidoreductase, mitochondrial	SQRDL	1	5	13.3	450	38.492	4967200	6	1297	142
Q9Y6X9	1	MORC family CW-type zinc finger protein 2	MORC2	1	1	0.8	1032	5.6872	732360	1	1298	3985
