Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
Q9NT62	1	Ubiquitin-like-conjugating enzyme ATG3	ATG3	1	1	3.2	314	5.7935	0	1	1158	4109
Q9NTJ3	1	Structural maintenance of chromosomes protein 4	SMC4	1	1	0.9	1288	6.4082	556380	1	1159	1896
Q9NTK5	3	Obg-like ATPase 1	OLA1	1	3	11.6	396	25.345	5625200	3	1160	143
Q9NTZ6	1	RNA-binding protein 12	RBM12	1	1	1.1	932	6.1767	511180	1	1161	514
Q9NUQ9	3	Protein FAM49B	FAM49B	1	3	10.8	324	19.922	1593900	3	1162	684
Q9NVP1	1	ATP-dependent RNA helicase DDX18	DDX18	1	1	2.4	670	6.7411	1488200	2	1163	2156
Q9NX55	1	Huntingtin-interacting protein K	HYPK	1	1	12.4	121	6.2948	547980	1	1164	3218
Q9NX58	2	Cell growth-regulating nucleolar protein	LYAR	1	2	6.6	379	15.649	2262400	2	1165	1422
Q9NX63	1	MICOS complex subunit MIC19	CHCHD3	1	1	4.8	227	7.1035	494140	1	1166	5721
Q9NY12	1	H/ACA ribonucleoprotein complex subunit 1	GAR1	1	1	8.3	217	7.3351	1037300	1	1167	6260
Q9NYU2	3	UDP-glucose:glycoprotein glucosyltransferase 1	UGGT1	1	3	3.9	1555	17.985	2767900	3	1168	2798
Q9NZ01	2	Very-long-chain enoyl-CoA reductase	TECR	1	2	7.1	308	13.259	2600900	2	1169	2679
Q9NZL9	1	Methionine adenosyltransferase 2 subunit beta	MAT2B	1	1	3.9	334	5.8122	361710	0	1170	565
Q9NZM1	34	Myoferlin	MYOF	1	34	20.9	2061	229.84	29487000	33	1171	389
Q9P035	4	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	HACD3	1	4	18.8	362	23.61	3751200	4	1172	2021
Q9P0V9	1	Septin-10	SEPT10	1	1	2.4	454	7.1464	630770	1	1173	3643
Q9P1F3	1	Costars family protein ABRACL	ABRACL	1	1	19.8	81	9.6738	1608800	1	1174	4203
Q9P287	2	BRCA2 and CDKN1A-interacting protein	BCCIP	1	2	12.4	314	11.264	2169100	2	1175	424
Q9P2J5	15	Leucine--tRNA ligase, cytoplasmic	LARS	1	15	16.3	1176	97.613	20415000	15	1176	1606
Q9UBI1	1	COMM domain-containing protein 3	COMMD3	1	1	6.2	195	5.8602	320280	0	1177	4477
Q9UBI6	1	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	GNG12	1	1	22.2	72	8.2146	779720	1	1178	4933
Q9UBQ5	2	Eukaryotic translation initiation factor 3 subunit K	EIF3K	1	2	11.5	218	11.641	2198500	1	1179	350
Q9UBQ7	1	Glyoxylate reductase/hydroxypyruvate reductase	GRHPR	1	1	7.3	328	5.9979	918500	1	1180	2682
Q9UBT2	3	SUMO-activating enzyme subunit 2	UBA2	1	3	6.9	640	17.384	2220900	3	1181	385
Q9UDY2	2	Tight junction protein ZO-2	TJP2	1	2	1.6	1190	12.254	1818300	2	1182	1167
Q9UDY4	1	DnaJ homolog subfamily B member 4	DNAJB4	1	1	3.0	337	5.7112	362200	1	1183	2867
Q9UFN0	1	Protein NipSnap homolog 3A	NIPSNAP3A	1	1	4.0	247	6.2121	505250	1	1184	4848
Q9UG63	1	ATP-binding cassette sub-family F member 2	ABCF2	1	1	2.4	623	7.0678	471690	1	1185	1594
Q9UGI8	1	Testin	TES	1	1	2.4	421	6.4566	657730	1	1186	633
Q9UGT4	1	Sushi domain-containing protein 2	SUSD2	1	1	1.7	822	8.6194	819600	1	1187	2070
Q9UHB9	3	Signal recognition particle subunit SRP68	SRP68	1	3	6.5	627	19.153	1563300	3	1188	2812
Q9UHD1	1	Cysteine and histidine-rich domain-containing protein 1	CHORDC1	1	1	7.8	332	5.8744	930530	1	1189	5704
Q9UHD8	3	Septin-9	SEPT9	1	3	6.0	586	18.931	1996000	3	1190	6127
Q9UHD9	1	Ubiquilin-2	UBQLN2	1	1	2.1	624	5.9761	610930	1	1191	1354
Q9UHV9	2	Prefoldin subunit 2	PFDN2	1	2	16.9	154	15.562	1831800	2	1192	1986
Q9UHX1	4	Poly(U)-binding-splicing factor PUF60	PUF60	1	4	7.7	559	23.495	3146600	4	1193	2502
Q9UHY7	1	Enolase-phosphatase E1	ENOPH1	1	1	8.4	261	6.068	585460	1	1194	3659
Q9UI30	3	Multifunctional methyltransferase subunit TRM112-like protein	TRMT112	1	3	32.8	125	22.802	2578200	3	1195	2345
Q9UIL1	1	Short coiled-coil protein	SCOC	1	1	11.3	159	6.3689	497460	1	1196	3582
Q9UIW2	1	Plexin-A1	PLXNA1	1	1	0.4	1896	5.8012	1246000	1	1197	3630
Q9UJZ1	5	Stomatin-like protein 2, mitochondrial	STOML2	1	5	21.1	356	37.524	14289000	5	1198	129
Q9UK76	4	Hematological and neurological expressed 1 protein;Hematological and neurological expressed 1 protein, N-terminally processed	HN1	1	4	61.0	154	26.365	5785200	4	1199	1176
Q9UKK9	7	ADP-sugar pyrophosphatase	NUDT5	1	7	37.0	219	49.987	10637000	7	1200	1514
Q9UL46	3	Proteasome activator complex subunit 2	PSME2	1	3	15.9	239	20.427	3304200	3	1201	171
Q9ULT8	1	E3 ubiquitin-protein ligase HECTD1	HECTD1	1	1	0.5	2610	7.8063	527340	1	1202	2962
Q9ULV4	4	Coronin-1C	CORO1C	1	4	10.5	474	29.977	4243900	4	1203	213
Q9ULX3	1	RNA-binding protein NOB1	NOB1	1	1	4.1	412	8.4766	602740	1	1204	4447
Q9UMS0	1	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	NFU1	1	1	5.1	254	5.685	556670	0	1205	5259
Q9UMS4	5	Pre-mRNA-processing factor 19	PRPF19	1	5	15.1	504	30.067	3815400	5	1206	335
Q9UMX0	3	Ubiquilin-1	UBQLN1	1	3	2.2	589	20.24	5747200	4	1207	340
Q9UN86	1	Ras GTPase-activating protein-binding protein 2	G3BP2	1	1	3.5	482	8.8721	2059700	2	1208	3817
Q9UNF1	2	Melanoma-associated antigen D2	MAGED2	1	2	6.3	606	13.635	691490	2	1209	1306
Q9UNH7	4;1	Sorting nexin-6;Sorting nexin-6, N-terminally processed	SNX6	2	4	10.3	406;403	25.378	3166400	4	1210	1018
Q9UNL2	1	Translocon-associated protein subunit gamma	SSR3	1	1	7.6	185	7.5731	656880	1	1211	4785
Q9UNM6	5	26S proteasome non-ATPase regulatory subunit 13	PSMD13	1	5	15.4	376	36.104	3885600	5	1212	343
Q9UNN8	1	Endothelial protein C receptor	PROCR	1	1	7.1	238	6.4827	548110	1	1213	5599
Q9UNP9	1	Peptidyl-prolyl cis-trans isomerase E	PPIE	1	1	8.3	301	6.0174	830530	1	1214	6016
Q9UQ80	14	Proliferation-associated protein 2G4	PA2G4	1	14	47.7	394	98.434	23979000	14	1215	18
Q9Y224	3	UPF0568 protein C14orf166	C14orf166	1	3	18.4	244	20.873	3361200	4	1216	2578
Q9Y230	9	RuvB-like 2	RUVBL2	1	9	25.5	463	61.617	10590000	10	1217	571
Q9Y262	10	Eukaryotic translation initiation factor 3 subunit L	EIF3L	1	10	19.0	564	67.111	7991500	10	1218	1492
Q9Y265	11	RuvB-like 1	RUVBL1	1	11	35.1	456	73.293	12797000	13	1219	290
Q9Y266	6	Nuclear migration protein nudC	NUDC	1	6	21.1	331	38.997	4136600	6	1220	2364
Q9Y277	3	Voltage-dependent anion-selective channel protein 3	VDAC3	1	3	12.4	283	20.011	2371900	3	1221	3926
Q9Y281	4	Cofilin-2	CFL2	1	4	28.3	166	28.513	4001300	4	1222	566
Q9Y2B0	2	Protein canopy homolog 2	CNPY2	1	2	17.0	182	13.543	1759100	2	1223	2989
Q9Y2L1	1	Exosome complex exonuclease RRP44	DIS3	1	1	1.4	958	6.1452	289730	0	1224	4530
Q9Y2V2	2	Calcium-regulated heat stable protein 1	CARHSP1	1	2	35.4	147	16.34	3424600	2	1225	2163
Q9Y2W1	5	Thyroid hormone receptor-associated protein 3	THRAP3	1	5	5.9	955	30.877	2644300	5	1226	4620
Q9Y2X3	1	Nucleolar protein 58	NOP58	1	1	2.3	529	6.1207	605080	1	1227	1615
Q9Y320	1	Thioredoxin-related transmembrane protein 2	TMX2	1	1	4.1	296	7.1295	815570	1	1228	4752
Q9Y383	2;1	Putative RNA-binding protein Luc7-like 2;Putative RNA-binding protein Luc7-like 1	LUC7L2;LUC7L	2	2	6.4	392;371	11.983	1045600	2	1229	3548
Q9Y3A5	3	Ribosome maturation protein SBDS	SBDS	1	3	11.2	250	18.706	1533600	3	1230	1762
Q9Y3B3	1	Transmembrane emp24 domain-containing protein 7	TMED7	1	1	4.5	224	6.6687	621670	1	1231	5265
Q9Y3B4	1	Splicing factor 3B subunit 6	SF3B6	1	1	11.2	125	5.7014	1266600	1	1232	2402
Q9Y3C8	2	Ubiquitin-fold modifier-conjugating enzyme 1	UFC1	1	2	11.4	167	11.207	924940	2	1233	3612
Q9Y3D6	1	Mitochondrial fission 1 protein	FIS1	1	1	7.2	152	7.0139	1256900	1	1234	2224
Q9Y3D9	2	28S ribosomal protein S23, mitochondrial	MRPS23	1	2	13.7	190	12.755	1949600	2	1235	307
Q9Y3F4	3	Serine-threonine kinase receptor-associated protein	STRAP	1	3	11.4	350	17.202	1009300	3	1236	38
Q9Y3I0	5	tRNA-splicing ligase RtcB homolog	RTCB	1	5	15.0	505	29.443	3238300	5	1237	2281
Q9Y3T9	2	Nucleolar complex protein 2 homolog	NOC2L	1	2	3.2	749	11.821	902560	2	1238	1208
Q9Y3U8	2	60S ribosomal protein L36	RPL36	1	2	20.0	105	13.784	3971600	2	1239	1221
Q9Y490	27	Talin-1	TLN1	1	27	12.7	2541	175.47	26385000	26	1240	272
Q9Y4L1	8;1	Hypoxia up-regulated protein 1	HYOU1	2	8	11.0	999;2789	53.329	9129000	8	1241	31
Q9Y4W6	2;1	AFG3-like protein 2;Ankyrin-2	AFG3L2;ANK2	2	2	3.0	797;3957	14.094	1661700	2	1242	4266
Q9Y512	1	Sorting and assembly machinery component 50 homolog	SAMM50	1	1	3.2	469	5.8375	544980	1	1243	5493
Q9Y570	1	Protein phosphatase methylesterase 1	PPME1	1	1	2.3	386	6.1355	601220	1	1244	3687
Q9Y5B9	1	FACT complex subunit SPT16	SUPT16H	1	1	1.0	1047	7.1568	720570	1	1245	1218
Q9Y5S9	3	RNA-binding protein 8A	RBM8A	1	3	24.7	174	19.949	5125300	3	1246	1642
Q9Y617	8	Phosphoserine aminotransferase	PSAT1	1	8	28.4	370	53.725	12317000	8	1247	284
Q9Y639	1	Neuroplastin	NPTN	1	1	2.5	398	6.2525	495870	1	1248	3142
Q9Y678	3;1	Coatomer subunit gamma-1	COPG1	2	3	4.0	874;871	17.652	1592200	2	1249	513
Q9Y696	1	Chloride intracellular channel protein 4	CLIC4	1	1	5.1	253	5.6623	1445500	1	1250	1197
Q9Y6B6	1	GTP-binding protein SAR1b	SAR1B	1	1	10.1	198	7.8768	1234000	1	1251	4026
Q9Y6E2	2	Basic leucine zipper and W2 domain-containing protein 2	BZW2	1	2	3.8	419	11.918	1227800	2	1252	1604
Q9Y6N5	7	Sulfide:quinone oxidoreductase, mitochondrial	SQRDL	1	7	19.1	450	50.611	7878900	7	1253	126
Q9Y6X9	1	MORC family CW-type zinc finger protein 2	MORC2	1	1	0.8	1032	6.135	688390	1	1254	3809
