Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P52074	2	Glycolate oxidase iron-sulfur subunit	glcF	1	2	11.8	407	2.6673	3319800	2	1281	1631
P52095	7	Lysine decarboxylase, constitutive	ldcC	1	7	14.2	713	15.482	9014700	7	1282	1390
P52096	1	Uncharacterized protein YaeR	yaeR	1	1	17.1	129	7.1811	5654200	1	1283	8662
P52097	1	tRNA(Ile)-lysidine synthase	tilS	1	1	2.1	432	1.3458	658550	1	1284	18504
P52108	5	Transcriptional regulatory protein RstA	rstA	1	5	20.5	239	7.0306	15935000	8	1285	6943
P52119	2	UPF0125 protein RatB	ratB	1	2	19.8	96	1.2493	4904100	2	1286	2096
P52643	13	D-lactate dehydrogenase	ldhA	1	13	58.7	329	52.939	137600000	21	1287	2663
P52644	2	Heat shock protein HslJ	hslJ	1	2	30.7	140	10.983	5583200	2	1288	4511
P52647	24	Probable pyruvate-flavodoxin oxidoreductase	ydbK	1	24	30.2	1174	76.652	154350000	28	1289	1538
P52697	10	6-phosphogluconolactonase	pgl	1	10	48.6	331	57.22	200920000	15	1290	4553
P54746	1	Mannosylglycerate hydrolase	mngB	1	1	1.1	877	3.2218	3657000	0	1291	4452
P54901	8	Stationary phase-inducible protein CsiE	csiE	1	8	23.7	426	27.246	24847000	8	1292	4239
P55734	3	Inner membrane protein YgaP	ygaP	1	3	27.0	174	3.7804	6697000	3	1293	892
P56262	2	Putative carboxymethylenebutenolidase	ysgA	1	2	16.6	271	4.8429	5150000	2	1294	540
P60293	5	Chromosome partition protein MukF	mukF	1	5	13.4	440	8.7602	7143600	5	1295	10473
P60340	3	tRNA pseudouridine synthase B	truB	1	3	15.6	314	16.051	7445400	5	1296	6432
P60390	9	Ribosomal RNA small subunit methyltransferase H	rsmH	1	9	45.4	313	45.147	32567000	11	1297	4890
P60422	12	50S ribosomal protein L2	rplB	1	12	44.3	273	76.017	1633600000	44	1298	767
P60438	9	50S ribosomal protein L3	rplC	1	9	48.3	209	57.978	443730000	24	1299	1205
P60546	6	Guanylate kinase	gmk	1	6	41.5	207	29.827	40399000	8	1300	1954
P60560	4	GMP reductase	guaC	1	4	28.2	347	11.204	14162000	5	1301	643
P60624	8	50S ribosomal protein L24	rplX	1	8	56.7	104	71.922	997040000	35	1302	2984
P60664	1	Imidazole glycerol phosphate synthase subunit HisF	hisF	1	1	6.2	258	1.6491	1225100	1	1303	10246
P60716	10	Lipoyl synthase	lipA	1	10	44.9	321	55.366	81064000	12	1304	481
P60720	1	Octanoyltransferase	lipB	1	1	7.5	213	7.8567	5662700	1	1305	10263
P60723	8	50S ribosomal protein L4	rplD	1	8	44.3	201	52.436	808440000	19	1306	2926
P60752	8	Lipid A export ATP-binding/permease protein MsbA	msbA	1	8	17.9	582	46.653	35106000	8	1307	1191
P60757	6	ATP phosphoribosyltransferase	hisG	1	6	25.8	299	26.663	19570000	7	1308	1397
P60782	1	Probable glycerol-3-phosphate acyltransferase	plsY	1	1	6.8	205	1.337	1081500	1	1309	19355
P60785	16	Elongation factor 4	lepA	1	16	38.9	599	92.058	180310000	17	1310	2007
P60872	2	Putative transport protein YidE	yidE	1	2	3.8	553	1.7641	4808900	2	1311	3991
P60906	23	Histidine--tRNA ligase	hisS	1	23	74.5	424	142.23	253580000	34	1312	425
P61175	10	50S ribosomal protein L22	rplV	1	10	61.8	110	80.195	1044400000	43	1313	9422
P61320	6	Outer-membrane lipoprotein LolB	lolB	1	6	41.1	207	17.496	34133000	6	1314	6708
P61517	6	Carbonic anhydrase 2	can	1	6	32.7	220	16.291	55889000	8	1315	3491
P61714	4	6,7-dimethyl-8-ribityllumazine synthase	ribE	1	4	41.0	156	18.092	14818000	3	1316	6265
P61887	1	Glucose-1-phosphate thymidylyltransferase 2	rmlA2	1	1	3.8	293	1.2975	1294500	1	1317	6044
P61889	21	Malate dehydrogenase	mdh	1	21	91.7	312	195.54	1817800000	79	1318	319
P61949	2	Flavodoxin-1	fldA	1	2	22.2	176	8.7446	4593900	2	1319	7562
P62399	17	50S ribosomal protein L5	rplE	1	17	73.7	179	125.82	1457600000	76	1320	1461
P62601	2	Cytoplasmic trehalase	treF	1	2	6.0	549	1.3855	1880100	2	1321	5301
P62620	16	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	ispG	1	16	54.8	372	49.844	127710000	19	1322	2075
P62623	8	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH	1	8	30.4	316	27.461	18626000	10	1323	1211
P62672	1	Protein ApaG	apaG	1	1	6.4	125	1.3024	3417800	1	1324	1911
P62707	14	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	gpmA	1	14	68.4	250	78.235	1223300000	42	1325	1132
P62768	6	UPF0325 protein YaeH	yaeH	1	6	49.2	128	26.953	157210000	10	1326	5591
P63177	4	23S rRNA (guanosine-2-O-)-methyltransferase RlmB	rlmB	1	4	22.6	243	13.402	15260000	4	1327	6353
P63204	2	Transcriptional regulator GadE	gadE	1	2	10.9	175	2.0374	4178500	2	1328	1873
P63224	5	Phosphoheptose isomerase	gmhA	1	5	40.1	192	12.604	18401000	8	1329	303
P63228	3	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase	gmhB	1	3	34.6	191	4.8589	5483300	4	1330	3221
P63235	7	Probable glutamate/gamma-aminobutyrate antiporter	gadC	1	7	13.3	511	24.738	425010000	24	1331	1841
P63264	1	Chaperone modulatory protein CbpM	cbpM	1	1	18.8	101	1.8402	3124000	1	1332	4796
P63284	55	Chaperone protein ClpB	clpB	1	55	69.8	857	323.31	3088500000	161	1333	105
P63340	3	Inner membrane transport protein YqeG	yqeG	1	3	8.8	409	5.1758	5381500	3	1334	1320
P63386	6	Probable phospholipid import ATP-binding protein MlaF	mlaF	1	6	28.3	269	20.834	19974000	7	1335	2707
P63389	15	Uncharacterized ABC transporter ATP-binding protein YheS	yheS	1	15	26.7	637	29.447	45615000	16	1336	348
P63883	4	N-acetylmuramoyl-L-alanine amidase AmiC	amiC	1	4	14.6	417	10.891	5884800	6	1337	15342
P64423	3	Zinc transport protein ZntB	zntB	1	3	8.6	327	4.2169	3309600	3	1338	7177
P64429	3	Uncharacterized protein YpfJ	ypfJ	1	3	19.5	287	13.457	14856000	4	1339	6523
P64451	6	Uncharacterized lipoprotein YdcL	ydcL	1	6	32.4	222	25.519	49854000	10	1340	9904
P64463	1	Putative selenoprotein YdfZ	ydfZ	1	1	11.9	67	1.2184	1534400	1	1341	11432
P64483	5	Uncharacterized protein YeaK	yeaK	1	5	43.1	167	18.297	21425000	6	1342	2686
P64534	2	Nickel/cobalt homeostasis protein RcnB	rcnB	1	2	18.8	112	3.0191	3759000	2	1343	2605
P64554	4	7-carboxy-7-deazaguanine synthase	queE	1	4	25.1	223	14.666	9565000	5	1344	5594
P64581	4	Uncharacterized protein YqjD	yqjD	1	4	34.7	101	30.665	636180000	14	1345	11971
P64585	2	Inner membrane protein YqjE	yqjE	1	2	7.5	134	3.9956	3470100	2	1346	16132
P64588	5	Transcriptional regulator YqjI	yqjI	1	5	22.7	207	8.95	7484400	5	1347	82
P64596	9	Uncharacterized protein YraP	yraP	1	9	58.1	191	60.619	75900000	11	1348	10068
P64604	5	Probable phospholipid ABC transporter-binding protein MlaD	mlaD	1	5	36.6	183	17.283	25883000	5	1349	6887
P64624	3	Uncharacterized protein YheO	yheO	1	3	18.8	240	7.0531	12589000	4	1350	9546
P65292	1	Uncharacterized lipoprotein YgdI	ygdI	1	1	26.7	75	7.2968	46191000	4	1351	18886
P65367	1	Uncharacterized protein YqcA	yqcA	1	1	6.7	149	1.5412	1033100	1	1352	3859
P65556	1	Uncharacterized Nudix hydrolase YfcD	yfcD	1	1	12.2	180	7.4757	2801700	2	1353	11474
P65807	4	Uncharacterized protein YgeY	ygeY	1	4	12.7	403	8.4237	7310700	5	1354	1650
P66948	8	Beta-barrel assembly-enhancing protease	bepA	1	8	32.6	487	28.952	37398000	10	1355	9504
P67080	1	UPF0001 protein YggS	yggS	1	1	5.1	234	3.4457	2536000	1	1356	17809
P67244	2	UPF0114 protein YqhA	yqhA	1	2	15.2	164	1.2714	4065300	2	1357	6143
P67601	1	UPF0266 membrane protein YobD	yobD	1	1	7.9	152	2.4723	1284700	1	1358	14849
P67660	5	Uncharacterized HTH-type transcriptional regulator YhaJ	yhaJ	1	5	16.8	298	6.2326	10403000	5	1359	1625
P67910	19	ADP-L-glycero-D-manno-heptose-6-epimerase	hldD	1	19	63.5	310	86.659	350020000	36	1360	593
P68066	8	Autonomous glycyl radical cofactor	grcA	1	8	69.3	127	43.189	150390000	10	1361	192
P68187	6	Maltose/maltodextrin import ATP-binding protein MalK	malK	1	6	21.3	371	15.465	27815000	8	1362	2148
P68191	1	Stationary-phase-induced ribosome-associated protein	sra	1	1	22.2	45	2.5357	35095000	1	1363	17962
P68206	4	UPF0337 protein YjbJ	yjbJ	1	4	37.7	69	23.927	359000000	28	1364	3749
P68567	4	Ribosomal RNA small subunit methyltransferase J	rsmJ	1	4	28.0	250	24.951	4713100	4	1365	6996
P68679	5	30S ribosomal protein S21	rpsU	1	5	43.7	71	15.173	523290000	16	1366	963
P68699	2	ATP synthase subunit c	atpE	1	2	20.3	79	2.0473	13270000	4	1367	6142
P68739	5	Endonuclease V	nfi	1	5	31.4	223	10.785	5779500	5	1368	7078
P68767	24	Cytosol aminopeptidase	pepA	1	24	61.2	503	104.21	242730000	33	1369	1197
P68919	9	50S ribosomal protein L25	rplY	1	9	69.1	94	36.571	616780000	29	1370	205
P69054	2	Succinate dehydrogenase cytochrome b556 subunit	sdhC	1	2	18.6	129	5.5387	18566000	2	1371	6334
P69222	3	Translation initiation factor IF-1	infA	1	3	69.4	72	16.995	128650000	5	1372	1254
P69228	8	Transcriptional regulatory protein BaeR	baeR	1	8	41.7	240	23.791	25478000	7	1373	5080
P69411	5	Outer membrane lipoprotein RcsF	rcsF	1	5	64.9	134	35.65	76751000	6	1374	1780
P69425	1	Sec-independent protein translocase protein TatB	tatB	1	1	24.6	171	1.4362	4474000	1	1375	3676
P69441	5	Adenylate kinase	adk	1	5	27.1	214	9.5303	16150000	4	1376	8131
P69451	10	Long-chain-fatty-acid--CoA ligase	fadD	1	10	28.7	561	27.088	25655000	10	1377	615
P69490	1	Cytochrome c-type biogenesis protein CcmE	ccmE	1	1	8.2	159	2.9255	2016500	1	1378	4585
P69503	4	Adenine phosphoribosyltransferase	apt	1	4	30.6	183	7.8459	10562000	4	1379	4014
P69741	4	Hydrogenase-2 small chain	hybO	1	4	21.2	372	13.479	22324000	3	1380	4632
P69776	2	Major outer membrane lipoprotein Lpp	lpp	1	2	33.3	78	17.647	103890000	9	1381	9225
P69783	6	Glucose-specific phosphotransferase enzyme IIA component	crr	1	6	36.7	169	16.353	45283000	8	1382	10461
P69786	12	PTS system glucose-specific EIICB component;Glucose permease IIC component;Glucose-specific phosphotransferase enzyme IIB component	ptsG	1	12	32.1	477	62.293	115850000	18	1383	2193
P69795	1	N,N-diacetylchitobiose-specific phosphotransferase enzyme IIB component	chbB	1	1	16.0	106	1.3826	1390300	1	1384	12582
P69797	17	PTS system mannose-specific EIIAB component;Mannose-specific phosphotransferase enzyme IIA component;Mannose-specific phosphotransferase enzyme IIB component	manX	1	17	61.0	323	96.662	378590000	35	1385	222
P69801	2	Mannose permease IIC component	manY	1	2	11.7	266	3.988	40890000	4	1386	18874
P69805	5	Mannose permease IID component	manZ	1	5	22.3	283	28.031	72139000	6	1387	1810
P69811	4	Multiphosphoryl transfer protein;Phosphocarrier protein HPr;Fructose-specific phosphotransferase enzyme IIA component	fruB	1	4	15.4	376	9.0228	8144400	5	1388	6356
P69829	2	Nitrogen regulatory protein	ptsN	1	2	16.0	163	4.0215	3204500	3	1389	1370
P69874	7	Spermidine/putrescine import ATP-binding protein PotA	potA	1	7	23.5	378	27.67	27691000	7	1390	12158
P69908	22;21	Glutamate decarboxylase alpha;Glutamate decarboxylase beta	gadA;gadB	2	22	69.1	466;466	193.68	2019000000	83	1391	1215
P69913	1	Carbon storage regulator	csrA	1	1	31.1	61	1.583	1126300	1	1392	20335
P69922	6	L-fucose isomerase	fucI	1	6	17.1	591	12.357	11782000	4	1393	324
P69924	10	Ribonucleoside-diphosphate reductase 1 subunit beta	nrdB	1	10	35.4	376	32.305	46460000	11	1394	3025
P75682	10	Probable 2-keto-3-deoxy-galactonate aldolase YagE	yagE	1	10	48.3	302	88.416	173710000	15	1395	130
P75728	6	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	ubiF	1	6	19.2	391	18.15	30113000	7	1396	8473
P75745	8	Uncharacterized protein YbgK	ybgK	1	8	27.7	310	16.878	21114000	7	1397	909
P75767	3	Putative gluconeogenesis factor	ybhK	1	3	14.2	302	6.4572	5624200	4	1398	1336
P75777	9	UPF0194 membrane protein YbhG	ybhG	1	9	47.6	332	30.731	30018000	11	1399	938
P75782	3	Ribosomal RNA large subunit methyltransferase F	rlmF	1	3	14.6	308	10.122	6048200	3	1400	1612
P75791	2	Uncharacterized protein YbiU	ybiU	1	2	7.8	421	4.7394	2927800	2	1401	1970
P75792	2	Sugar phosphatase YbiV	ybiV	1	2	7.0	271	1.9412	3402500	2	1402	4084
P75797	5	Glutathione-binding protein GsiB	gsiB	1	5	15.6	512	16.638	13110000	6	1403	4166
P75818	6	Uncharacterized lipoprotein YbjP	ybjP	1	6	50.9	171	61.825	247610000	10	1404	5038
P75820	2	N-acetylmuramoyl-L-alanine amidase AmiD	amiD	1	2	9.1	276	4.8709	3823300	2	1405	1871
P75822	3	Uncharacterized protein YbjT	ybjT	1	3	7.1	476	2.9593	4460100	2	1406	8482
P75823	5	Low specificity L-threonine aldolase	ltaE	1	5	28.5	333	12.3	10850000	7	1407	4103
P75838	4	Ribosomal protein S12 methylthiotransferase accessory factor YcaO	ycaO	1	4	9.0	586	11.397	7863000	4	1408	5005
P75839	1	UPF0702 transmembrane protein YcaP	ycaP	1	1	3.9	230	2.8904	0	1	1409	8165
P75863	7	Uncharacterized protein YcbX	ycbX	1	7	30.4	369	39.085	30722000	8	1410	2708
P75864	9	Ribosomal RNA large subunit methyltransferase K/L;23S rRNA m2G2445 methyltransferase;23S rRNA m7G2069 methyltransferase	rlmL	1	9	16.2	702	30.7	22052000	7	1411	3922
P75867	13	Putative Lon protease homolog	ycbZ	1	13	35.7	586	23.057	22915000	13	1412	1864
P75874	6	Uncharacterized protein YccU	yccU	1	6	65.0	137	19.214	40613000	11	1413	2716
P75876	6	Ribosomal RNA large subunit methyltransferase I	rlmI	1	6	21.2	396	30.133	24300000	6	1414	177
P75913	11	Glyoxylate/hydroxypyruvate reductase A	ghrA	1	11	51.9	312	33.012	64452000	12	1415	2449
P75919	1	Cardiolipin synthase C	clsC	1	1	2.5	473	1.4007	618860	0	1416	9188
P75931	3	Putative oxidoreductase YceM	yceM	1	3	13.4	307	5.4819	6685100	4	1417	7978
P75949	4	Beta-hexosaminidase	nagZ	1	4	13.8	341	8.9422	11506000	5	1418	3665
P75954	3	Probable L,D-transpeptidase YcfS	ycfS	1	3	11.9	320	5.4514	3446900	3	1419	948
P75957	5	Lipoprotein-releasing system ATP-binding protein LolD	lolD	1	5	33.9	233	24.589	12064000	6	1420	13034
P75958	1	Lipoprotein-releasing system transmembrane protein LolE	lolE	1	1	2.4	414	5.9597	0	1	1421	792
P75960	5	NAD-dependent protein deacylase	cobB	1	5	30.8	279	26.857	19496000	5	1422	6180
P75981	1	Putative protein JayE from lambdoid prophage e14 region	jayE	1	1	3.0	263	1.4684	54194000	1	1423	153
P75992	1	Probable two-component-system connector protein YmgA	ymgA	1	1	8.9	90	1.201	0	1	1424	3551
P76002	4	Inhibitor of g-type lysozyme	pliG	1	4	49.6	133	18.102	50615000	3	1425	8329
P76008	4	Murein tetrapeptide carboxypeptidase	ldcA	1	4	18.1	304	8.17	6588800	4	1426	4600
P76014	4	PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL	dhaL	1	4	17.1	210	5.7796	4549400	4	1427	3138
P76015	14	PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK	dhaK	1	14	66.0	356	80.893	119530000	21	1428	1028
P76034	5	Uncharacterized HTH-type transcriptional regulator YciT	yciT	1	5	29.7	249	19.537	14551000	6	1429	649
P76046	2	Uncharacterized protein YcjX	ycjX	1	2	4.1	465	3.2015	3204700	2	1430	5338
P76049	1	Uncharacterized protein YcjY	ycjY	1	1	4.9	306	4.4581	810290	1	1431	1130
P76053	3	Probable DNA endonuclease SmrA	smrA	1	3	18.2	187	7.4655	4951900	4	1432	15453
P76055	3	tRNA 2-thiocytidine biosynthesis protein TtcA	ttcA	1	3	12.2	311	7.2002	8343100	3	1433	10451
P76062	2	Rac prophage repressor	racR	1	2	16.5	158	11.609	4478600	2	1434	3442
P76086	4	Transcriptional repressor PaaX	paaX	1	4	18.7	316	10.616	7093600	4	1435	4633
P76097	3	Uncharacterized protein YdcJ	ydcJ	1	3	7.4	447	5.1033	4455100	3	1436	9859
P76104	4	Uncharacterized protease YdcP	ydcP	1	4	8.9	653	12.098	5018700	3	1437	3319
P76108	11	Putative ABC transporter periplasmic-binding protein YdcS	ydcS	1	11	47.5	381	51.333	36570000	12	1438	2129
P76113	17	NADPH-dependent curcumin reductase	curA	1	17	72.8	345	112.89	186690000	23	1439	4375
P76116	3	Uncharacterized protein YncE	yncE	1	3	9.9	353	7.2267	4509600	3	1440	5447
P76128	1	Probable D,D-dipeptide-binding periplasmic protein DdpA	ddpA	1	1	1.7	516	1.5146	1016700	1	1441	1881
P76141	2	Transcriptional regulator LsrR	lsrR	1	2	7.9	317	2.0106	2113800	2	1442	9601
P76142	10	Autoinducer 2-binding protein LsrB	lsrB	1	10	53.2	340	51.376	91198000	11	1443	2643
P76143	12	Uncharacterized aldolase LsrF	lsrF	1	12	48.8	291	24.752	44041000	12	1444	388
P76170	1	UPF0482 protein YnfB	ynfB	1	1	10.6	113	3.6731	3961600	1	1445	13548
P76176	2	Uncharacterized serine protease YdgD	ydgD	1	2	6.2	273	1.4259	2692000	2	1446	182
P76177	11	Protein YdgH	ydgH	1	11	48.1	314	65.112	80769000	14	1447	3751
P76187	9	Oxidoreductase YdhF	ydhF	1	9	41.3	298	36.245	109560000	10	1448	276
P76193	11	Probable L,D-transpeptidase YnhG	ynhG	1	11	50.6	334	86.673	172960000	15	1449	10107
P76194	1	Cysteine desulfuration protein SufE	sufE	1	1	8.0	138	1.2513	759580	1	1450	13772
P76216	1	N-succinylarginine dihydrolase	astB	1	1	2.9	447	1.8897	1044100	1	1451	13266
P76217	7	N-succinylglutamate 5-semialdehyde dehydrogenase	astD	1	7	20.3	492	11.75	16475000	7	1452	565
P76223	2	Protein YnjB	ynjB	1	2	7.7	388	6.6169	2501700	3	1453	4223
P76235	2	UPF0229 protein YeaH	yeaH	1	2	4.7	427	3.4743	3840100	1	1454	3756
P76237	1	Putative diguanylate cyclase YeaJ	yeaJ	1	1	2.8	496	9.0808	2453800	1	1455	1294
P76251	2	D-malate dehydrogenase [decarboxylating]	dmlA	1	2	6.6	361	1.8076	2028000	1	1456	5266
P76256	3	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	tsaB	1	3	19.0	231	5.9334	8228600	3	1457	3053
P76268	10	Transcriptional regulator KdgR	kdgR	1	10	49.8	263	45.067	58494000	11	1458	1581
P76270	2	Free methionine-R-sulfoxide reductase	msrC	1	2	26.7	165	1.674	2723400	2	1459	9266
P76272	6	Uncharacterized protein YebT	yebT	1	6	11.5	877	12.83	9020900	5	1460	1777
P76290	2	tRNA (cmo5U34)-methyltransferase	cmoA	1	2	10.1	247	2.1875	2239900	1	1461	10599
P76291	3	tRNA (mo5U34)-methyltransferase	cmoB	1	3	12.4	323	10.909	5042200	3	1462	1021
P76316	3	D-cysteine desulfhydrase	dcyD	1	3	11.0	328	4.8111	4666100	2	1463	10937
P76329	8	Putative mannosyl-3-phosphoglycerate phosphatase	yedP	1	8	39.5	271	27.807	35502000	10	1464	4569
P76330	5	Probable diguanylate cyclase YedQ	yedQ	1	5	13.3	564	8.9289	15610000	6	1465	802
P76342	5	Sulfoxide reductase catalytic subunit YedY	yedY	1	5	19.2	334	19.995	9548000	5	1466	6091
P76372	14	Chain length determinant protein	wzzB	1	14	40.5	326	97.007	108590000	18	1467	3684
P76397	3	Multidrug resistance protein MdtA	mdtA	1	3	9.9	415	9.7776	6665500	3	1468	753
P76402	4	UPF0339 protein YegP	yegP	1	4	46.4	110	32.962	259470000	10	1469	199
P76403	8	Uncharacterized protease YegQ	yegQ	1	8	26.7	453	19.752	19284000	8	1470	1074
P76407	4	Lipid kinase YegS	yegS	1	4	15.4	299	4.9177	7877000	5	1471	514
P76417	3	Putative nucleoside transporter YegT	yegT	1	3	8.2	425	7.3135	27889000	3	1472	3327
P76418	10	Uncharacterized protein YegU	yegU	1	10	37.4	334	68.356	194380000	18	1473	554
P76419	10	Uncharacterized sugar kinase YegV	yegV	1	10	36.4	321	23.169	49714000	11	1474	4393
P76422	3	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	thiD	1	3	22.2	266	6.5786	6072400	3	1475	12583
P76423	1	Hydroxyethylthiazole kinase	thiM	1	1	7.3	262	1.7101	1396500	1	1476	17953
P76440	10	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT	preT	1	10	34.7	412	51.872	51853000	12	1477	2712
P76445	2	Lipid A 1-diphosphate synthase	lpxT	1	2	7.2	237	3.5192	3325000	2	1478	12336
P76491	3	5-deoxynucleotidase YfbR	yfbR	1	3	25.6	199	7.6566	4500900	2	1479	3355
P76503	5	3-ketoacyl-CoA thiolase	fadI	1	5	14.7	436	11.235	9267100	5	1480	848
P76506	3	Probable phospholipid-binding lipoprotein MlaA	mlaA	1	3	20.3	251	4.036	8991200	3	1481	1973
P76520	1	Protein YfdX	yfdX	1	1	3.8	211	1.3743	9112700	1	1482	9077
P76535	5	N-acetylmuramic acid 6-phosphate etherase	murQ	1	5	31.2	298	19.251	10766000	8	1483	9668
P76536	8	Probable deferrochelatase/peroxidase YfeX	yfeX	1	8	37.1	299	15.413	23463000	8	1484	1592
P76537	4	Uncharacterized protein YfeY	yfeY	1	4	36.6	191	24.523	19930000	4	1485	6941
P76550	4	Uncharacterized protein YffS	yffS	1	4	13.8	269	8.9996	15785000	4	1486	2846
P76558	30	NADP-dependent malic enzyme	maeB	1	30	58.2	759	150.74	346710000	48	1487	187
P76569	4	Uncharacterized protein YfgD	yfgD	1	4	51.3	119	21.129	14887000	4	1488	5053
P76576	4	UPF0070 protein YfgM	yfgM	1	4	31.1	206	23.716	5718300	4	1489	12
P76578	10	Uncharacterized lipoprotein YfhM	yfhM	1	10	9.6	1653	30.454	16684000	10	1490	326
P76585	2	Uncharacterized protein YphG	yphG	1	2	4.5	1093	1.7241	2070700	2	1491	1876
P76594	10	Protein lysine acetyltransferase Pka	pka	1	10	18.4	886	18.64	17230000	8	1492	1209
P76621	9	Protein CsiD	csiD	1	9	43.7	325	47.61	31254000	12	1493	519
P76658	12	Bifunctional protein HldE;D-beta-D-heptose 7-phosphate kinase;D-beta-D-heptose 1-phosphate adenylyltransferase	hldE	1	12	35.6	477	59.26	103630000	13	1494	2668
P77148	10	Uncharacterized protein YdhS	ydhS	1	10	26.2	534	8.1559	14512000	9	1495	3732
P77173	6	Cell division protein ZipA	zipA	1	6	19.5	328	16.436	16537000	6	1496	5675
P77181	2	Phenylacetic acid degradation protein PaaY	paaY	1	2	10.2	196	3.5309	5958300	3	1497	5087
P77202	6	Thiol:disulfide interchange protein DsbG	dsbG	1	6	29.0	248	21.63	23946000	6	1498	4835
P77212	5	Probable pyridine nucleotide-disulfide oxidoreductase RclA	rclA	1	5	16.3	441	22.753	13611000	6	1499	3317
P77213	8	Putative glutamate--cysteine ligase 2	ybdK	1	8	33.6	372	36.354	49943000	11	1500	3128
P77231	1	2-(5-triphosphoribosyl)-3-dephosphocoenzyme-A synthase	citG	1	1	4.1	292	1.1505	20378000	1	1501	14402
P77247	3	2-deoxyglucose-6-phosphate phosphatase	yniC	1	3	20.3	222	8.0753	5522900	3	1502	1214
P77252	3	Uncharacterized protein YkgE	ykgE	1	3	20.1	239	9.6011	4239300	3	1503	3877
P77269	8	ABC transporter periplasmic-binding protein YphF	yphF	1	8	33.6	327	31.611	25953000	9	1504	2078
P77293	4	Bactoprenol glucosyl transferase homolog from prophage CPS-53	yfdH	1	4	10.8	306	3.472	6300200	4	1505	7455
P77316	16	Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR	ybdR	1	16	64.6	412	79.126	132350000	20	1506	1385
P77318	4	Uncharacterized sulfatase YdeN	ydeN	1	4	11.6	560	11.722	8051500	4	1507	7547
P77330	1	Lipoprotein bor homolog from lambdoid prophage DLP12	borD	1	1	15.5	97	7.4281	10567000	1	1508	5484
P77335	1	Hemolysin E, chromosomal	hlyE	1	1	5.0	303	1.4244	1237000	1	1509	14637
P77338	5	Mechanosensitive channel MscK	mscK	1	5	5.3	1120	6.302	25205000	3	1510	10143
P77348	10	Periplasmic murein peptide-binding protein	mppA	1	10	29.6	537	35.146	44033000	10	1511	2150
P77399	2	Fatty acid oxidation complex subunit alpha;Enoyl-CoA hydratase/3-hydroxybutyryl-CoA epimerase;3-hydroxyacyl-CoA dehydrogenase	fadJ	1	2	2.4	714	1.343	913140	2	1512	9772
P77400	1	Inner membrane transport protein YbaT	ybaT	1	1	2.3	430	1.276	1760000	1	1513	20661
P77434	5	Glutamate-pyruvate aminotransferase AlaC	alaC	1	5	20.1	412	15.95	15325000	5	1514	1894
P77444	7	Cysteine desulfurase	sufS	1	7	27.8	406	23.377	18199000	7	1515	352
P77454	6	Glutaminase 1	glsA1	1	6	28.7	310	77.294	120380000	7	1516	5753
P77485	1	Sensor kinase CusS	cusS	1	1	3.8	480	1.4863	783050	1	1517	19213
P77488	14	1-deoxy-D-xylulose-5-phosphate synthase	dxs	1	14	29.8	620	26.398	51557000	16	1518	558
P77499	6	Probable ATP-dependent transporter SufC	sufC	1	6	29.8	248	16.273	18255000	7	1519	3548
P77522	10	FeS cluster assembly protein SufB	sufB	1	10	31.9	495	32.208	25189000	11	1520	2723
P77526	2	Disulfide-bond oxidoreductase YfcG	yfcG	1	2	9.3	215	3.0836	10444000	2	1521	7295
P77529	2	Uncharacterized symporter YdjN	ydjN	1	2	7.3	463	7.2495	6950900	2	1522	1161
P77536	2	Uncharacterized electron transport protein YkgF	ykgF	1	2	5.3	475	3.4126	2399800	2	1523	3305
P77544	5	Glutathione S-transferase YfcF	yfcF	1	5	30.4	214	7.5871	7158300	5	1524	4417
P77552	3	Uncharacterized protein YdhQ	ydhQ	1	3	8.1	418	9.1829	5854400	3	1525	585
P77562	1	Uncharacterized protein YaiW	yaiW	1	1	2.5	364	1.3269	1315200	1	1526	1096
P77570	2	Anhydro-N-acetylmuramic acid kinase	anmK	1	2	11.4	369	6.7372	4052200	2	1527	3324
P77581	14	Succinylornithine transaminase	astC	1	14	50.0	406	75.488	79312000	18	1528	1404
P77596	22	Uncharacterized protein YagF	yagF	1	22	46.7	655	163.79	725080000	40	1529	653
P77625	5	Sugar phosphatase YfbT	yfbT	1	5	40.7	216	30.577	12682000	4	1530	864
P77674	12	Gamma-aminobutyraldehyde dehydrogenase	prr	1	12	42.6	474	55.495	75044000	13	1531	20
P77689	9	FeS cluster assembly protein SufD	sufD	1	9	31.7	423	33.154	35271000	9	1532	891
P77695	5;1	Protein GnsB	gnsB	2	5	59.6	57;57	10.352	30232000	5	1533	459
