Protein IDs	Peptide counts (razor+unique)	Protein names	Gene names	Number of proteins	Razor + unique peptides	Unique sequence coverage [%]	Sequence lengths	Score	Intensity	MS/MS count	id	Best MS/MS
P37387	8	D-xylose-binding periplasmic protein	xylF	1	8	40.9	330	27.356	17908000	10	1288	2120
P37440	10	Oxidoreductase UcpA	ucpA	1	10	37.3	263	29.304	17594000	12	1289	3622
P37590	1	Signal transduction protein PmrD	pmrD	1	1	15.9	88	3.9579	614140	1	1290	28260
P37613	2	PanD maturation factor	panM	1	2	20.5	127	12.588	5053100	3	1291	10914
P37617	9	Lead, cadmium, zinc and mercury-transporting ATPase	zntA	1	9	18.4	732	25.007	11934000	9	1292	2126
P37624	3	Ribosome-associated ATPase	rbbA	1	3	4.5	911	5.0043	752460	3	1293	13492
P37626	11	Uncharacterized protein YhiI	yhiI	1	11	36.1	355	31.649	13457000	14	1294	5619
P37631	4	Uncharacterized protein YhiN	yhiN	1	4	10.8	400	8.7903	3295800	3	1295	6948
P37634	8	Ribosomal RNA large subunit methyltransferase J	rlmJ	1	8	42.9	280	24.48	14837000	10	1296	4550
P37636	14	Multidrug resistance protein MdtE	mdtE	1	14	58.7	385	139.84	163380000	28	1297	405
P37637	22	Multidrug resistance protein MdtF	mdtF	1	22	32.2	1037	90.958	65337000	26	1298	275
P37642	3	Inner membrane protein YhjD	yhjD	1	3	12.8	337	8.0019	12423000	2	1299	20841
P37645	14	Uncharacterized protein YhjG	yhjG	1	14	26.4	686	34.87	35415000	17	1300	519
P37647	8	2-dehydro-3-deoxygluconokinase	kdgK	1	8	43.0	309	113.33	35634000	13	1301	8915
P37648	11	Protein YhjJ	yhjJ	1	11	35.7	498	48.039	27316000	15	1302	639
P37649	7	Protein YhjK	yhjK	1	7	14.2	662	13.822	5367600	8	1303	592
P37661	1	Phosphoethanolamine transferase EptB	eptB	1	1	2.7	563	3.2149	0	1	1304	30277
P37665	6	Probable lipoprotein YiaD	yiaD	1	6	57.1	219	38.214	12514000	8	1305	578
P37666	10	Glyoxylate/hydroxypyruvate reductase B	ghrB	1	10	50.9	324	79.967	53710000	20	1306	1049
P37685	21	Aldehyde dehydrogenase B	aldB	1	21	66.2	512	283.68	343070000	50	1307	1780
P37689	22	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	gpmI	1	22	67.9	514	243.01	507360000	82	1308	687
P37690	4	Murein hydrolase activator EnvC	envC	1	4	11.9	419	14.213	1293800	4	1309	1238
P37691	1	Uncharacterized protein YibQ	yibQ	1	1	5.3	319	2.2341	693240	1	1310	2779
P37692	6	ADP-heptose--LPS heptosyltransferase 2	rfaF	1	6	26.1	348	27.444	10395000	7	1311	14484
P37744	11	Glucose-1-phosphate thymidylyltransferase 1	rmlA1	1	11	27.6	293	18.509	25990000	13	1312	4452
P37745	4	dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	1	4	30.3	185	15.681	10114000	4	1313	12127
P37747	11	UDP-galactopyranose mutase	glf	1	11	42.2	367	30.888	28315000	14	1314	4912
P37749	7	Beta-1,6-galactofuranosyltransferase WbbI	wbbI	1	7	25.2	330	22.656	9783100	8	1315	3772
P37750	4	Putative lipopolysaccharide biosynthesis O-acetyl transferase WbbJ	wbbJ	1	4	29.1	196	15.031	4895700	5	1316	10709
P37751	9	Putative glycosyltransferase WbbK	wbbK	1	9	27.2	372	12.555	9394400	8	1317	6309
P37757	3	Uncharacterized isomerase YddE	yddE	1	3	22.9	297	9.7615	5287900	3	1318	6554
P37759	13	dTDP-glucose 4,6-dehydratase 1	rfbB	1	13	48.8	361	29.679	26514000	16	1319	1046
P37760	10	dTDP-4-dehydrorhamnose reductase	rfbD	1	10	51.2	299	89.248	35843000	15	1320	757
P37765	7	Ribosomal large subunit pseudouridine synthase B	rluB	1	7	28.9	291	17.812	14687000	3	1321	6256
P37767	1	Uncharacterized HTH-type transcriptional regulator YfhH	yfhH	1	1	8.2	282	1.8799	1490300	1	1322	15335
P37773	6	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase	mpl	1	6	16.6	457	31.274	14452000	6	1323	10439
P37774	5	Uncharacterized amino-acid ABC transporter ATP-binding protein YecC	yecC	1	5	38.0	250	47.121	10095000	6	1324	1716
P37902	22	Glutamate/aspartate periplasmic-binding protein	gltI	1	22	63.2	302	218.01	1059400000	132	1325	3109
P37903	2	Universal stress protein F	uspF	1	2	18.1	144	10.186	30615000	3	1326	11246
P37908	2	UPF0053 inner membrane protein YfjD	yfjD	1	2	7.2	428	3.303	829540	3	1327	904
P38038	11	Sulfite reductase [NADPH] flavoprotein alpha-component	cysJ	1	11	27.2	599	44.414	16946000	14	1328	1061
P38051	3	Isochorismate synthase MenF	menF	1	3	9.3	431	7.7343	2102200	3	1329	11631
P38101	1	Cysteine/O-acetylserine efflux protein	eamB	1	1	3.6	195	1.5399	2871400	0	1330	5712
P38489	10	Oxygen-insensitive NAD(P)H nitroreductase	nfsB	1	10	58.1	217	62.937	47030000	13	1331	4649
P38521	4	Uncharacterized protein YggL	yggL	1	4	33.3	108	60.872	40686000	5	1332	8433
P39099	14	Periplasmic pH-dependent serine endoprotease DegQ	degQ	1	14	47.9	455	65.704	25338000	16	1333	901
P39173	17	Putative glucose-6-phosphate 1-epimerase	yeaD	1	17	84.4	294	116.64	191550000	28	1334	2714
P39176	10	Probable L,D-transpeptidase ErfK/SrfK	erfK	1	10	36.1	310	20.88	24443000	9	1335	857
P39177	8	Universal stress protein G	uspG	1	8	83.8	142	31.265	25333000	18	1336	4060
P39180	23	Antigen 43;Antigen 43 alpha chain;Antigen 43 beta chain	flu	1	23	39.9	1039	122.65	62724000	32	1337	556
P39187	4	Uncharacterized protein YtfJ	ytfJ	1	4	27.2	184	12.949	5549000	3	1338	4153
P39199	5	50S ribosomal protein L3 glutamine methyltransferase	prmB	1	5	29.0	310	37.563	11705000	7	1339	3390
P39265	4	D-allose-binding periplasmic protein	alsB	1	4	18.3	311	13.18	1896800	4	1340	1090
P39274	1	Uncharacterized protein YjdJ	yjdJ	1	1	10.0	90	1.8308	952060	1	1341	13024
P39285	11	Miniconductance mechanosensitive channel MscM	mscM	1	11	16.7	1107	28.613	9716500	11	1342	1142
P39286	9	Putative ribosome biogenesis GTPase RsgA	rsgA	1	9	42.0	350	49.081	29137000	10	1343	6312
P39297	1	Lipoprotein BsmA	bsmA	1	1	10.1	109	1.6109	976480	1	1344	10732
P39298	3	Esterase YjfP	yjfP	1	3	16.1	249	9.3024	5201000	5	1345	6449
P39315	2	Quinone oxidoreductase 2	qorB	1	2	11.5	286	6.1563	1078200	3	1346	2501
P39321	12	Translocation and assembly module TamB	tamB	1	12	11.0	1259	19.429	6431100	11	1347	719
P39325	13	ABC transporter periplasmic-binding protein YtfQ	ytfQ	1	13	54.7	318	92.91	540310000	57	1348	2235
P39334	3	HTH-type transcriptional repressor BdcR	bdcR	1	3	26.4	197	10.131	4344600	3	1349	3979
P39342	18	Uncharacterized protein YjgR	yjgR	1	18	49.8	500	126.52	47885000	22	1350	1594
P39353	3	Uncharacterized oxidoreductase YjhC	yjhC	1	3	10.2	372	6.9616	3563200	3	1351	6102
P39356	6	Uncharacterized transcriptional regulator YjhU	yjhU	1	6	22.9	328	19.825	20139000	5	1352	846
P39371	6	N-acetylneuraminate epimerase	nanM	1	6	35.6	368	33.677	10361000	7	1353	643
P39406	9	Ribosomal RNA small subunit methyltransferase C	rsmC	1	9	41.4	343	63.602	23424000	11	1354	2904
P39407	6	Uncharacterized protein YjjU	yjjU	1	6	32.5	357	26.631	5659500	6	1355	9903
P39408	9	Uncharacterized deoxyribonuclease YjjV	yjjV	1	9	50.2	259	48.918	16169000	9	1356	11849
P39451	5	Alcohol dehydrogenase, propanol-preferring	adhP	1	5	27.4	336	17.456	9709700	7	1357	15449
P39829	5	D-galactarate dehydratase	garD	1	5	16.1	523	29.537	8527600	5	1358	8427
P39830	4	Inner membrane protein YbaL	ybaL	1	4	8.8	558	7.2279	3580000	5	1359	1374
P39831	7	NADP-dependent 3-hydroxy acid dehydrogenase YdfG	ydfG	1	7	52.8	248	56.161	107030000	23	1360	183
P39835	2	High-affinity gluconate transporter	gntT	1	2	5.0	438	2.4763	1249000	2	1361	9877
P39838	17	Phosphotransferase RcsD	rcsD	1	17	30.8	890	48.907	23974000	17	1362	557
P40120	15	Glucans biosynthesis protein D	mdoD	1	15	33.4	551	38.404	16621000	16	1363	969
P40191	3	Pyridoxine kinase	pdxK	1	3	18.0	283	5.9186	3031600	5	1364	13138
P40710	3	Lipoprotein NlpE	nlpE	1	3	22.5	236	8.4652	2420300	3	1365	5830
P40874	11	N-methyl-L-tryptophan oxidase	solA	1	11	45.2	372	80.428	24944000	12	1366	2618
P41052	5	Membrane-bound lytic murein transglycosylase B	mltB	1	5	26.6	361	21.716	11515000	7	1367	8172
P41407	3	FMN-dependent NADH-azoreductase	azoR	1	3	25.9	201	24.12	13698000	4	1368	4567
P42588	3	Putrescine aminotransferase	patA	1	3	11.5	459	4.1694	1137500	3	1369	6180
P42593	16	2,4-dienoyl-CoA reductase [NADPH]	fadH	1	16	31.0	672	68.897	27394000	17	1370	1729
P42596	4	Ribosomal RNA large subunit methyltransferase G	rlmG	1	4	12.4	378	5.712	1861400	4	1371	4440
P42599	4	Uncharacterized oxidoreductase YgjR	ygjR	1	4	16.5	328	57.169	14909000	4	1372	6965
P42620	9	Glutathionyl-hydroquinone reductase YqjG	yqjG	1	9	32.6	328	32.837	22745000	11	1373	1017
P42632	4	PFL-like enzyme TdcE	tdcE	1	4	8.8	764	7.9585	1733200	4	1374	9112
P42641	11	GTPase ObgE/CgtA	obgE	1	11	39.5	390	62.789	56503000	14	1375	1390
P42904	3	N-acetylgalactosamine-specific phosphotransferase enzyme IIB component 2	agaV	1	3	21.0	157	10.285	4742100	3	1376	21219
P43329	30	ATP-dependent RNA helicase HrpA	hrpA	1	30	28.3	1300	72.347	33223000	31	1377	724
P43337	7	Uncharacterized Nudix hydrolase NudL	nudL	1	7	51.0	192	26.369	7995700	6	1378	2697
P43341	1	UDP-2,3-diacylglucosamine hydrolase	lpxH	1	1	5.4	240	3.0799	0	1	1379	28962
P43671	11	Paraquat-inducible protein B	pqiB	1	11	28.0	546	28.966	7628300	13	1380	5152
P43672	10	ABC transporter ATP-binding protein uup	uup	1	10	24.7	635	33.748	11301000	9	1381	4123
P45395	9	Arabinose 5-phosphate isomerase KdsD	kdsD	1	9	44.5	328	42.38	25480000	17	1382	3781
P45425	4	N-acetylmannosamine kinase	nanK	1	4	22.3	291	10.543	4259500	4	1383	1233
P45464	18	Penicillin-binding protein activator LpoA	lpoA	1	18	36.7	678	80.115	40629000	19	1384	1271
P45469	4	Uncharacterized protein YraR	yraR	1	4	28.9	211	7.4469	7393500	4	1385	19289
P45470	5	Protein YhbO	yhbO	1	5	50.0	172	54.845	43437000	4	1386	4141
P45523	14	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA	fkpA	1	14	58.1	270	102.57	311100000	31	1387	1280
P45537	2	Uncharacterized protein YhfK	yhfK	1	2	3.1	700	2.6874	0	2	1388	27945
P45544	3	HTH-type transcriptional regulator FrlR	frlR	1	3	15.6	243	7.9936	1068300	3	1389	1604
P45568	3	1-deoxy-D-xylulose 5-phosphate reductoisomerase	dxr	1	3	11.6	398	9.7163	3355700	3	1390	7022
P45577	9	RNA chaperone ProQ	proQ	1	9	47.4	232	24.338	32366000	14	1391	1234
P45578	2	S-ribosylhomocysteine lyase	luxS	1	2	13.5	171	2.1065	2016600	2	1392	13551
P45799	5	ADP compounds hydrolase NudE	nudE	1	5	44.1	186	9.32	2967500	5	1393	6598
P45800	6	Putative membrane protein IgaA homolog	yrfF	1	6	10.0	711	11.418	4686300	5	1394	2825
P45955	12	Uncharacterized protein YbgF	ybgF	1	12	68.8	263	62.147	65531000	14	1395	3386
P46022	1	Monofunctional biosynthetic peptidoglycan transglycosylase	mtgA	1	1	6.2	242	6.9704	796680	1	1396	23295
P46118	1	HTH-type transcriptional regulator HexR	hexR	1	1	4.8	289	2.6625	418340	1	1397	20946
P46125	4	Inner membrane protein YedI	yedI	1	4	12.8	305	10.942	4646300	5	1398	6690
P46130	9	Putative acyl-CoA thioester hydrolase YbhC	ybhC	1	9	44.5	427	93.226	34058000	13	1399	5035
P46474	2	Uncharacterized protein YhdP	yhdP	1	2	3.6	1266	1.7372	1183900	2	1400	3474
P46837	20	Protein YhgF	yhgF	1	20	34.4	773	50.537	34750000	22	1401	5384
P46852	2	Quercetin 2,3-dioxygenase	yhhW	1	2	13.0	231	7.6168	2081300	2	1402	4047
P46853	13	Uncharacterized oxidoreductase YhhX	yhhX	1	13	54.5	345	38.788	32024000	14	1403	2333
P46859	2	Thermoresistant gluconokinase	gntK	1	2	12.0	175	3.0393	653030	2	1404	6062
P50456	3	Protein mlc	mlc	1	3	7.9	406	2.2975	920370	3	1405	9362
P51024	4	Uncharacterized protein YaiL	yaiL	1	4	33.0	179	39.407	10426000	4	1406	13898
P51981	1	L-Ala-D/L-Glu epimerase	ycjG	1	1	4.0	321	8.9583	2101600	1	1407	19882
P52037	2	Uncharacterized oxidoreductase YgfF	ygfF	1	2	9.7	247	5.5672	426910	2	1408	1405
P52060	1	UPF0235 protein YggU	yggU	1	1	12.5	96	3.3744	332480	2	1409	5064
P52062	3	Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	yggW	1	3	5.8	378	2.706	18508000	3	1410	15415
P52073	1	Glycolate oxidase subunit GlcE	glcE	1	1	4.3	350	3.8591	672290	1	1411	10020
P52074	3	Glycolate oxidase iron-sulfur subunit	glcF	1	3	18.2	407	7.2125	3462600	3	1412	442
P52095	8	Lysine decarboxylase, constitutive	ldcC	1	8	17.0	713	30.396	8927000	11	1413	1814
P52096	2	Uncharacterized protein YaeR	yaeR	1	2	25.6	129	5.8488	2637200	2	1414	8640
P52097	3	tRNA(Ile)-lysidine synthase	tilS	1	3	7.4	432	6.0328	1558800	3	1415	25107
P52108	6	Transcriptional regulatory protein RstA	rstA	1	6	29.3	239	19.995	6468800	6	1416	1850
P52119	2	UPF0125 protein RatB	ratB	1	2	20.8	96	2.3605	1363000	2	1417	2723
P52643	12	D-lactate dehydrogenase	ldhA	1	12	54.1	329	144.09	83367000	20	1418	3503
P52644	1	Heat shock protein HslJ	hslJ	1	1	12.9	140	6.2629	1418700	1	1419	5963
P52647	30	Probable pyruvate-flavodoxin oxidoreductase	ydbK	1	30	41.7	1174	146.89	84904000	35	1420	1075
P52697	10	6-phosphogluconolactonase	pgl	1	10	48.6	331	97.302	137110000	20	1421	6004
P54901	7	Stationary phase-inducible protein CsiE	csiE	1	7	19.7	426	41.356	17186000	9	1422	5614
P55734	2	Inner membrane protein YgaP	ygaP	1	2	21.8	174	15.562	4855300	2	1423	2111
P56258	2	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	wecF	1	2	6.4	359	2.6235	1057000	2	1424	7894
P56262	3	Putative carboxymethylenebutenolidase	ysgA	1	3	24.0	271	6.1366	6405400	5	1425	695
P60293	12	Chromosome partition protein MukF	mukF	1	12	35.5	440	28.647	9892600	13	1426	13
P60340	6	tRNA pseudouridine synthase B	truB	1	6	28.7	314	19.454	10369000	6	1427	8143
P60390	12	Ribosomal RNA small subunit methyltransferase H	rsmH	1	12	61.7	313	92.952	26829000	13	1428	6464
P60422	13	50S ribosomal protein L2	rplB	1	13	50.5	273	54.234	881710000	85	1429	999
P60438	7	50S ribosomal protein L3	rplC	1	7	39.7	209	25.32	473020000	13	1430	4576
P60546	7	Guanylate kinase	gmk	1	7	56.5	207	15.318	21526000	10	1431	2536
P60560	5	GMP reductase	guaC	1	5	35.4	347	39.363	16824000	7	1432	848
P60624	9	50S ribosomal protein L24	rplX	1	9	56.7	104	55.166	414860000	42	1433	3956
P60664	1	Imidazole glycerol phosphate synthase subunit HisF	hisF	1	1	6.2	258	3.9296	641030	1	1434	13768
P60716	14	Lipoyl synthase	lipA	1	14	48.9	321	68.019	73895000	19	1435	620
P60720	4	Octanoyltransferase	lipB	1	4	32.4	213	11.388	9459400	3	1436	451
P60723	8	50S ribosomal protein L4	rplD	1	8	56.7	201	78.535	716930000	28	1437	3866
P60752	10	Lipid A export ATP-binding/permease protein MsbA	msbA	1	10	24.6	582	46.59	18108000	9	1438	1592
P60757	6	ATP phosphoribosyltransferase	hisG	1	6	33.4	299	40.225	17267000	6	1439	1159
P60785	17	Elongation factor 4	lepA	1	17	37.9	599	79.751	123400000	27	1440	2607
P60872	5	Putative transport protein YidE	yidE	1	5	11.4	553	5.951	9152600	5	1441	5267
P60906	22	Histidine--tRNA ligase	hisS	1	22	67.9	424	154.55	136800000	38	1442	560
P60955	3	Prolipoprotein diacylglyceryl transferase	lgt	1	3	17.9	291	12.776	6390100	3	1443	16217
P61175	12	50S ribosomal protein L22	rplV	1	12	62.7	110	151.35	551980000	69	1444	12629
P61316	3	Outer-membrane lipoprotein carrier protein	lolA	1	3	22.7	203	5.7221	2806900	3	1445	4255
P61320	9	Outer-membrane lipoprotein LolB	lolB	1	9	54.1	207	35.964	37931000	10	1446	7927
P61517	6	Carbonic anhydrase 2	can	1	6	39.5	220	27.227	24141000	10	1447	4589
P61714	4	6,7-dimethyl-8-ribityllumazine synthase	ribE	1	4	44.2	156	44.067	19602000	7	1448	4042
P61889	26	Malate dehydrogenase	mdh	1	26	91.7	312	323.31	1890900000	99	1449	438
P61949	3	Flavodoxin-1	fldA	1	3	29.5	176	8.3605	4767300	3	1450	1624
P62399	16	50S ribosomal protein L5	rplE	1	16	64.8	179	114.17	630980000	96	1451	1884
P62517	2	Glucans biosynthesis glucosyltransferase H	mdoH	1	2	3.0	847	2.2874	1163800	2	1452	17362
P62615	4	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	ispE	1	4	20.5	283	7.1681	1713100	4	1453	9788
P62620	19	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	ispG	1	19	66.1	372	83.762	80594000	27	1454	2694
P62623	8	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH	1	8	25.6	316	20.289	11034000	11	1455	868
P62672	2	Protein ApaG	apaG	1	2	12.8	125	2.5554	2926000	2	1456	2483
P62707	15	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	gpmA	1	15	65.6	250	139.51	911340000	61	1457	1510
P62768	7	UPF0325 protein YaeH	yaeH	1	7	50.0	128	27.903	85871000	15	1458	7434
P63020	1	Fe/S biogenesis protein NfuA	nfuA	1	1	6.3	191	3.3607	0	1	1459	16776
P63177	5	23S rRNA (guanosine-2-O-)-methyltransferase RlmB	rlmB	1	5	27.6	243	15.344	11242000	6	1460	8479
P63183	2	Low affinity potassium transport system protein kup	kup	1	2	3.7	622	3.847	1722500	1	1461	7309
P63204	2	Transcriptional regulator GadE	gadE	1	2	16.0	175	1.9872	2150200	2	1462	13073
P63224	7	Phosphoheptose isomerase	gmhA	1	7	51.0	192	111.54	19838000	7	1463	407
P63228	5	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase	gmhB	1	5	51.8	191	28.629	6573700	6	1464	4256
P63235	5	Probable glutamate/gamma-aminobutyrate antiporter	gadC	1	5	10.2	511	17.461	209160000	26	1465	2377
P63264	1	Chaperone modulatory protein CbpM	cbpM	1	1	18.8	101	6.6761	1082000	1	1466	6339
P63284	59	Chaperone protein ClpB	clpB	1	59	72.7	857	323.31	1911700000	223	1467	124
P63340	3	Inner membrane transport protein YqeG	yqeG	1	3	8.8	409	6.2445	2150200	3	1468	1731
P63386	5	Probable phospholipid import ATP-binding protein MlaF	mlaF	1	5	28.6	269	17.329	12549000	6	1469	14000
P63389	14	Uncharacterized ABC transporter ATP-binding protein YheS	yheS	1	14	25.9	637	43.779	14438000	18	1470	473
P63883	7	N-acetylmuramoyl-L-alanine amidase AmiC	amiC	1	7	24.9	417	21.113	6506300	8	1471	20017
P64423	2	Zinc transport protein ZntB	zntB	1	2	7.6	327	3.3652	379260	2	1472	9573
P64429	6	Uncharacterized protein YpfJ	ypfJ	1	6	29.6	287	37.05	18773000	8	1473	8709
P64451	8	Uncharacterized lipoprotein YdcL	ydcL	1	8	58.6	222	47.461	46515000	16	1474	4696
P64474	1	Uncharacterized protein YdhL	ydhL	1	1	17.7	79	3.4941	409890	1	1475	753
P64483	5	Uncharacterized protein YeaK	yeaK	1	5	56.9	167	35.757	19437000	6	1476	2743
P64493	1	Uncharacterized protein YoaF	yoaF	1	1	21.4	84	2.4812	550860	1	1477	9743
P64534	2	Nickel/cobalt homeostasis protein RcnB	rcnB	1	2	18.8	112	5.238	2198800	2	1478	3419
P64545	1	Uncharacterized protein YfgG	yfgG	1	1	23.8	63	6.4984	0	1	1479	5615
P64554	8	7-carboxy-7-deazaguanine synthase	queE	1	8	42.2	223	28.279	19650000	10	1480	3627
P64564	3	Uncharacterized protein YggT	yggT	1	3	16.0	188	7.7927	5344200	3	1481	24206
P64581	4	Uncharacterized protein YqjD	yqjD	1	4	34.7	101	38.393	606600000	10	1482	16116
P64585	3	Inner membrane protein YqjE	yqjE	1	3	13.4	134	3.8826	8377200	2	1483	21895
P64588	4	Transcriptional regulator YqjI	yqjI	1	4	30.0	207	8.5472	4388100	4	1484	1479
P64596	8	Uncharacterized protein YraP	yraP	1	8	58.1	191	29.112	43400000	11	1485	13557
P64604	8	Probable phospholipid ABC transporter-binding protein MlaD	mlaD	1	8	65.0	183	47.482	27773000	11	1486	9179
P64612	3	Cell division protein ZapE	zapE	1	3	13.9	375	3.1933	2219700	3	1487	1967
P64616	1	Uncharacterized protein YhcO	yhcO	1	1	11.1	90	2.5606	1087800	1	1488	4126
P64624	3	Uncharacterized protein YheO	yheO	1	3	18.8	240	38.148	18183000	5	1489	12799
P65292	2	Uncharacterized lipoprotein YgdI	ygdI	1	2	36.0	75	8.396	24369000	6	1490	6902
P65556	3	Uncharacterized Nudix hydrolase YfcD	yfcD	1	3	32.2	180	33.638	5365300	4	1491	3513
P65807	6	Uncharacterized protein YgeY	ygeY	1	6	22.6	403	10.266	3920900	7	1492	3508
P66948	11	Beta-barrel assembly-enhancing protease	bepA	1	11	38.8	487	86.319	42995000	19	1493	690
P67080	4	UPF0001 protein YggS	yggS	1	4	24.8	234	12.881	3851300	5	1494	12800
P67087	4	Ribosomal RNA small subunit methyltransferase I	rsmI	1	4	22.7	286	14.639	2872500	6	1495	5
P67244	1	UPF0114 protein YqhA	yqhA	1	1	9.1	164	2.5831	1164500	1	1496	26649
P67601	1	UPF0266 membrane protein YobD	yobD	1	1	7.9	152	2.1724	1856800	1	1497	20181
P67660	4	Uncharacterized HTH-type transcriptional regulator YhaJ	yhaJ	1	4	16.1	298	9.4922	3493300	5	1498	516
P67826	3	Copper homeostasis protein CutC	cutC	1	3	21.4	248	10.216	1273000	5	1499	833
P67910	20	ADP-L-glycero-D-manno-heptose-6-epimerase	hldD	1	20	66.1	310	82.415	179900000	47	1500	761
P68066	11	Autonomous glycyl radical cofactor	grcA	1	11	76.4	127	58.444	102740000	16	1501	245
P68187	5	Maltose/maltodextrin import ATP-binding protein MalK	malK	1	5	18.9	371	24.368	19739000	8	1502	2796
P68191	1	Stationary-phase-induced ribosome-associated protein	sra	1	1	22.2	45	2.7583	6401600	1	1503	24402
P68206	4	UPF0337 protein YjbJ	yjbJ	1	4	37.7	69	21.372	236980000	41	1504	4927
P68398	1	tRNA-specific adenosine deaminase	tadA	1	1	7.8	167	3.5778	554190	1	1505	7431
P68567	4	Ribosomal RNA small subunit methyltransferase J	rsmJ	1	4	25.6	250	8.5564	3218000	5	1506	9309
P68679	6	30S ribosomal protein S21	rpsU	1	6	45.1	71	15.2	252110000	19	1507	1264
P68739	6	Endonuclease V	nfi	1	6	35.0	223	15.372	7237700	7	1508	2589
P68767	25	Cytosol aminopeptidase	pepA	1	25	66.2	503	192.73	151470000	44	1509	1596
P68919	7	50S ribosomal protein L25	rplY	1	7	68.1	94	26.414	374400000	36	1510	263
P69054	2	Succinate dehydrogenase cytochrome b556 subunit	sdhC	1	2	18.6	129	8.57	9839700	3	1511	8454
P69222	3	Translation initiation factor IF-1	infA	1	3	69.4	72	15.409	58720000	8	1512	1660
P69228	9	Transcriptional regulatory protein BaeR	baeR	1	9	50.0	240	36.586	18963000	10	1513	334
P69411	6	Outer membrane lipoprotein RcsF	rcsF	1	6	64.9	134	23.404	46294000	12	1514	2286
P69423	1	Sec-independent protein translocase protein TatC	tatC	1	1	6.6	258	1.7629	566310	1	1515	20789
P69425	4	Sec-independent protein translocase protein TatB	tatB	1	4	48.5	171	11.974	4087000	6	1516	2686
P69428	1	Sec-independent protein translocase protein TatA	tatA	1	1	14.6	89	3.7327	3099900	1	1517	16238
P69441	8	Adenylate kinase	adk	1	8	38.3	214	21.354	14774000	9	1518	4009
P69451	7	Long-chain-fatty-acid--CoA ligase	fadD	1	7	22.6	561	42.958	15686000	8	1519	5921
P69490	1	Cytochrome c-type biogenesis protein CcmE	ccmE	1	1	8.2	159	3.3397	1333500	1	1520	6068
P69503	5	Adenine phosphoribosyltransferase	apt	1	5	40.4	183	24.148	8609300	8	1521	5299
P69741	4	Hydrogenase-2 small chain	hybO	1	4	21.2	372	49.34	16663000	4	1522	6121
P69776	3	Major outer membrane lipoprotein Lpp	lpp	1	3	53.8	78	18.817	55015000	11	1523	12357
P69783	7	Glucose-specific phosphotransferase enzyme IIA component	crr	1	7	37.9	169	27.156	35940000	10	1524	14045
P69786	15	PTS system glucose-specific EIICB component;Glucose permease IIC component;Glucose-specific phosphotransferase enzyme IIB component	ptsG	1	15	39.2	477	81.965	64170000	24	1525	2866
P69795	3	N,N-diacetylchitobiose-specific phosphotransferase enzyme IIB component	chbB	1	3	40.6	106	3.1794	2538500	2	1526	17002
P69797	17	PTS system mannose-specific EIIAB component;Mannose-specific phosphotransferase enzyme IIA component;Mannose-specific phosphotransferase enzyme IIB component	manX	1	17	59.1	323	135.19	274420000	51	1527	288
P69801	2	Mannose permease IIC component	manY	1	2	11.7	266	5.5911	31128000	6	1528	25559
P69805	9	Mannose permease IID component	manZ	1	9	36.0	283	22.425	52346000	13	1529	2329
P69811	7	Multiphosphoryl transfer protein;Phosphocarrier protein HPr;Fructose-specific phosphotransferase enzyme IIA component	fruB	1	7	31.1	376	15.287	7427600	8	1530	242
P69829	3	Nitrogen regulatory protein	ptsN	1	3	25.8	163	8.4917	3328400	3	1531	1788
P69874	9	Spermidine/putrescine import ATP-binding protein PotA	potA	1	9	31.5	378	35.456	21705000	11	1532	10394
P69910	24;24	Glutamate decarboxylase beta;Glutamate decarboxylase alpha	gadB;gadA	2	24	68.9	466;466	231.39	1600300000	95	1533	3650
P69913	2	Carbon storage regulator	csrA	1	2	50.8	61	10.508	5090300	3	1534	7446
P69922	5	L-fucose isomerase	fucI	1	5	16.6	591	26.791	7004500	8	1535	9957
P69924	11	Ribonucleoside-diphosphate reductase 1 subunit beta	nrdB	1	11	39.1	376	33.299	29457000	13	1536	3489
P75682	13	Probable 2-keto-3-deoxy-galactonate aldolase YagE	yagE	1	13	71.5	302	111.29	167810000	20	1537	166
P75728	8	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	ubiF	1	8	32.5	391	24.024	28461000	10	1538	5175
P75736	3	Esterase YbfF	ybfF	1	3	16.9	254	3.8204	1638900	3	1539	1372
P75745	7	Uncharacterized protein YbgK	ybgK	1	7	24.5	310	17.937	10911000	9	1540	1213
P75767	2	Putative gluconeogenesis factor	ybhK	1	2	10.9	302	7.1102	1358300	2	1541	1746
P75777	7	UPF0194 membrane protein YbhG	ybhG	1	7	37.7	332	47.921	13369000	9	1542	1241
